Id,OS,Spendings,Subscribed
id08666,Android,5905,1
id08667,Android,3251,1
id08668,Android,1943,1
id08669,Other,4873,1
id08670,Other,0,0
id08671,Android,0,1
id08672,Android,4840,1
id08673,iOS,7376,0
id08674,Android,1843,0
id08675,Other,2017,1
id08676,iOS,12868,0
id08677,Android,3701,1
id08678,Android,3431,1
id08679,Android,2327,1
id08680,Android,2684,0
id08681,Android,3110,1
id08682,iOS,8935,0
id08683,iOS,13133,0
id08684,Android,3571,1
id08685,iOS,11716,0
id08686,Android,3682,0
id08687,Android,1306,1
id08688,Android,4089,0
id08689,Other,1820,1
id08690,Other,1783,0
id08691,Android,1053,1
id08692,iOS,7179,0
id08693,iOS,9773,0
id08694,Other,3398,1
id08695,Other,1546,1
id08696,iOS,11662,0
id08697,Android,2963,1
id08698,iOS,11990,0
id08699,Android,2347,1
id08700,Android,0,1
id08701,Android,1909,0
id08702,iOS,9389,0
id08703,iOS,10450,0
id08704,Other,4054,0
id08705,iOS,9809,0
id08706,Android,1694,1
id08707,Android,3299,0
id08708,Android,2973,1
id08709,Other,2331,0
id08710,Android,592,1
id08711,Other,6634,1
id08712,Android,238,1
id08713,Android,310,1
id08714,Android,593,1
id08715,Android,3730,1
id08716,Other,3086,0
id08717,Android,3241,1
id08718,Android,727,0
id08719,Other,4550,0
id08720,Android,0,0
id08721,iOS,9478,0
id08722,Android,887,1
id08723,Other,3159,0
id08724,Android,4690,1
id08725,Android,5488,1
id08726,iOS,10419,0
id08727,Other,483,1
id08728,iOS,8413,0
id08729,Android,4025,0
id08730,Android,1463,1
id08731,iOS,10584,0
id08732,Other,3601,1
id08733,Android,4131,0
id08734,Other,0,0
id08735,Android,2574,0
id08736,Android,1568,1
id08737,Other,2054,0
id08738,Android,3292,0
id08739,Android,1169,1
id08740,Android,1828,1
id08741,iOS,9074,0
id08742,iOS,7802,0
id08743,Android,2202,1
id08744,Other,1403,0
id08745,iOS,3534,1
id08746,iOS,6239,0
id08747,Other,4007,0
id08748,Android,1538,0
id08749,Android,3118,1
id08750,Other,1919,0
id08751,Android,0,1
id08752,Android,1338,0
id08753,Other,4087,1
id08754,Android,2272,1
id08755,Android,1654,1
id08756,iOS,7983,1
id08757,iOS,9765,0
id08758,Android,4200,1
id08759,Android,3604,0
id08760,iOS,7350,0
id08761,Android,3392,1
id08762,Android,1300,1
id08763,Other,6793,1
id08764,Other,2762,0
id08765,iOS,8499,0
id08766,Android,722,0
id08767,Android,670,1
id08768,iOS,11293,1
id08769,Other,41,0
id08770,Android,4224,0
id08771,iOS,5046,0
id08772,iOS,12123,0
id08773,Android,0,0
id08774,Other,0,0
id08775,iOS,8944,0
id08776,Other,4043,0
id08777,Android,2381,1
id08778,Other,1215,1
id08779,Android,2961,1
id08780,Other,3348,0
id08781,Android,1345,1
id08782,iOS,10683,1
id08783,iOS,12464,0
id08784,Android,4280,0
id08785,iOS,7765,1
id08786,Other,3788,1
id08787,Android,597,1
id08788,Other,4977,0
id08789,iOS,11492,1
id08790,Android,3041,0
id08791,Other,3054,0
id08792,iOS,9221,0
id08793,iOS,10127,0
id08794,iOS,10364,0
id08795,iOS,7370,0
id08796,Android,0,1
id08797,Other,1462,0
id08798,Android,0,0
id08799,Android,956,1
id08800,Other,2754,1
id08801,Other,2757,1
id08802,Android,0,1
id08803,Android,3197,0
id08804,Android,1532,1
id08805,Android,1078,1
id08806,Other,1809,0
id08807,Other,1277,0
id08808,Android,2160,0
id08809,Android,176,0
id08810,Android,1852,1
id08811,Android,1901,1
id08812,Other,5074,0
id08813,Other,3579,0
id08814,iOS,10493,1
id08815,Android,5638,1
id08816,Android,349,0
id08817,Other,1258,0
id08818,Android,994,1
id08819,iOS,9380,0
id08820,Other,1228,1
id08821,Other,0,1
id08822,Android,1080,0
id08823,Other,1177,0
id08824,iOS,10978,0
id08825,Other,4247,0
id08826,Android,8193,1
id08827,Android,1519,1
id08828,Other,1038,1
id08829,iOS,10377,1
id08830,iOS,8290,1
id08831,iOS,9130,0
id08832,Other,2146,0
id08833,iOS,10525,1
id08834,Android,116,1
id08835,Other,4400,1
id08836,Android,1897,1
id08837,iOS,11991,0
id08838,iOS,11950,1
id08839,iOS,8849,1
id08840,iOS,9457,0
id08841,Android,1695,0
id08842,iOS,11464,0
id08843,Other,5444,1
id08844,iOS,9330,0
id08845,Android,4872,1
id08846,Android,1047,1
id08847,iOS,11874,0
id08848,Android,2603,1
id08849,iOS,8889,0
id08850,Android,1474,0
id08851,Other,734,0
id08852,iOS,9825,1
id08853,iOS,9961,0
id08854,Android,0,1
id08855,Android,1357,1
id08856,Other,2868,1
id08857,iOS,6978,0
id08858,Other,3033,0
id08859,Other,3729,0
id08860,Android,245,1
id08861,Other,3060,1
id08862,Android,548,0
id08863,iOS,12236,0
id08864,iOS,10366,0
id08865,Other,1451,1
id08866,iOS,11005,0
id08867,Android,839,1
id08868,Android,2563,0
id08869,Other,2511,0
id08870,iOS,7906,0
id08871,Android,2099,1
id08872,iOS,11962,0
id08873,Other,425,0
id08874,Android,3952,1
id08875,iOS,10472,1
id08876,iOS,8873,0
id08877,iOS,10670,0
id08878,iOS,12803,0
id08879,Other,3992,0
id08880,Android,743,1
id08881,Other,489,1
id08882,Other,5559,0
id08883,iOS,10834,0
id08884,iOS,10431,0
id08885,Other,1941,1
id08886,iOS,9632,0
id08887,iOS,10490,0
id08888,Android,896,1
id08889,iOS,11129,1
id08890,Android,3219,1
id08891,iOS,11236,0
id08892,iOS,7573,0
id08893,iOS,8894,0
id08894,iOS,6173,1
id08895,Android,2113,1
id08896,Other,0,1
id08897,Android,0,1
id08898,iOS,10080,0
id08899,Other,5863,1
id08900,Android,3445,0
id08901,Android,49,0
id08902,Other,1240,0
id08903,Android,4418,0
id08904,Other,3592,1
id08905,Other,4132,0
id08906,Android,2213,1
id08907,Other,2442,1
id08908,iOS,11060,1
id08909,Android,1782,1
id08910,Android,2696,1
id08911,Android,2260,0
id08912,iOS,10064,0
id08913,iOS,13852,1
id08914,iOS,8335,0
id08915,Android,2698,1
id08916,Android,0,0
id08917,Other,4653,0
id08918,iOS,11198,0
id08919,Android,3730,1
id08920,Other,3195,0
id08921,iOS,6893,0
id08922,Android,2657,1
id08923,Android,4106,1
id08924,iOS,9273,0
id08925,Other,2386,0
id08926,Android,1719,0
id08927,iOS,8814,0
id08928,Android,2182,0
id08929,Other,2085,1
id08930,Android,2638,1
id08931,Other,1764,1
id08932,Other,1612,1
id08933,Other,4373,1
id08934,iOS,9214,0
id08935,iOS,9396,1
id08936,Android,2266,0
id08937,Android,4415,1
id08938,Other,6763,0
id08939,Android,88,1
id08940,Other,3570,1
id08941,Android,1945,1
id08942,Android,2065,1
id08943,iOS,8677,1
id08944,Other,2924,1
id08945,Android,4196,1
id08946,iOS,8619,0
id08947,iOS,9720,1
id08948,Android,3403,1
id08949,Other,5269,0
id08950,Android,2281,0
id08951,iOS,9919,0
id08952,iOS,10871,0
id08953,Other,1200,0
id08954,iOS,11670,0
id08955,iOS,6945,0
id08956,Other,2829,0
id08957,iOS,9867,1
id08958,Other,0,0
id08959,iOS,8763,0
id08960,Other,4579,1
id08961,Other,3511,0
id08962,iOS,11932,0
id08963,Other,3487,0
id08964,Android,259,1
id08965,Other,3559,0
id08966,Android,0,1
id08967,Android,2653,1
id08968,iOS,10467,0
id08969,iOS,7255,0
id08970,iOS,8271,1
id08971,Android,1858,1
id08972,iOS,8771,0
id08973,iOS,11345,0
id08974,Android,1751,1
id08975,Android,1384,1
id08976,Other,1973,0
id08977,Android,5342,0
id08978,iOS,14044,0
id08979,Android,0,0
id08980,iOS,13260,0
id08981,Android,0,0
id08982,iOS,8704,0
id08983,Android,3077,1
id08984,Android,5082,0
id08985,Android,2987,1
id08986,Android,2494,0
id08987,iOS,10561,1
id08988,Other,2316,0
id08989,Android,0,1
id08990,Android,0,1
id08991,Android,0,1
id08992,Android,1287,1
id08993,Android,3373,1
id08994,Other,2804,0
id08995,Android,3250,1
id08996,iOS,7506,0
id08997,Android,2742,1
id08998,Other,1905,0
id08999,Other,1984,0
id09000,Other,2823,0
id09001,iOS,11851,0
id09002,iOS,13290,0
id09003,iOS,7544,1
id09004,iOS,11207,1
id09005,Other,2551,0
id09006,Other,3217,0
id09007,Other,4869,0
id09008,Other,1069,0
id09009,Other,5910,0
id09010,Other,5435,1
id09011,Other,5972,1
id09012,Other,3894,0
id09013,Android,4402,1
id09014,Other,3342,1
id09015,iOS,9213,0
id09016,Android,5456,1
id09017,Android,2800,1
id09018,iOS,7628,0
id09019,iOS,8423,0
id09020,Android,2720,1
id09021,Other,2088,0
id09022,Android,650,0
id09023,Android,2659,0
id09024,Android,4731,1
id09025,Other,3412,0
id09026,iOS,11596,1
id09027,Other,4329,1
id09028,Android,5350,0
id09029,iOS,8905,0
id09030,Android,2704,1
id09031,Android,607,1
id09032,Android,993,1
id09033,iOS,6153,0
id09034,iOS,12429,0
id09035,Android,0,0
id09036,Android,2036,1
id09037,Android,2504,0
id09038,iOS,11187,0
id09039,Other,3034,0
id09040,Other,3494,1
id09041,Other,4367,1
id09042,Android,2001,1
id09043,Android,776,0
id09044,Android,4137,1
id09045,iOS,9610,1
id09046,iOS,10414,0
id09047,iOS,10784,0
id09048,iOS,10969,0
id09049,Android,3123,1
id09050,Android,0,1
id09051,Android,3402,1
id09052,Android,4659,1
id09053,Android,1485,1
id09054,Other,3841,0
id09055,Other,5864,1
id09056,iOS,9481,0
id09057,iOS,8996,1
id09058,Other,3069,0
id09059,Android,550,1
id09060,Android,790,1
id09061,Android,4556,1
id09062,Other,4997,0
id09063,Android,5357,1
id09064,iOS,11645,0
id09065,iOS,11775,0
id09066,Other,1850,0
id09067,Android,2588,1
id09068,Other,3505,0
id09069,iOS,8156,1
id09070,Android,2209,0
id09071,Other,4193,0
id09072,Android,4220,1
id09073,Other,4341,1
id09074,Android,4233,1
id09075,Other,6078,0
id09076,Android,937,0
id09077,iOS,12272,0
id09078,iOS,8359,1
id09079,Other,0,0
id09080,Other,103,1
id09081,Android,2760,1
id09082,Android,1612,1
id09083,Android,0,1
id09084,iOS,5910,0
id09085,Other,0,0
id09086,iOS,10305,0
id09087,Other,4284,0
id09088,Other,5961,1
id09089,Other,3820,0
id09090,Other,3549,0
id09091,Android,1855,1
id09092,Other,5388,0
id09093,Android,3566,0
id09094,Other,2511,0
id09095,Other,4002,0
id09096,Other,297,1
id09097,iOS,7945,1
id09098,iOS,7674,0
id09099,Other,4246,0
id09100,Other,3380,1
id09101,Android,0,1
id09102,iOS,10252,0
id09103,iOS,11869,0
id09104,Android,1637,1
id09105,Other,2891,0
id09106,Other,3256,0
id09107,iOS,10896,0
id09108,iOS,13148,0
id09109,Other,4743,1
id09110,iOS,13211,0
id09111,iOS,10300,0
id09112,iOS,12194,1
id09113,Android,0,1
id09114,Android,2010,0
id09115,Other,3387,1
id09116,Android,3298,0
id09117,Android,0,1
id09118,iOS,9981,0
id09119,Other,2481,0
id09120,Android,1802,1
id09121,iOS,12325,1
id09122,Other,2437,1
id09123,Android,3213,1
id09124,iOS,12307,0
id09125,iOS,11208,0
id09126,Other,4393,1
id09127,Android,3856,0
id09128,Other,3947,0
id09129,Other,183,0
id09130,Android,2040,1
id09131,iOS,9129,0
id09132,Other,0,0
id09133,iOS,8640,0
id09134,Other,3257,1
id09135,Android,1914,1
id09136,Other,764,0
id09137,Android,0,1
id09138,iOS,8657,0
id09139,iOS,8821,1
id09140,Android,303,0
id09141,iOS,7848,1
id09142,Android,5793,1
id09143,Other,2034,0
id09144,Android,2841,1
id09145,iOS,9972,1
id09146,Other,2770,0
id09147,Android,2148,0
id09148,Android,1708,0
id09149,iOS,12555,1
id09150,Android,6525,1
id09151,Android,393,1
id09152,iOS,13988,0
id09153,Other,5394,0
id09154,Other,3133,1
id09155,Android,3220,0
id09156,Android,3103,1
id09157,Android,5919,0
id09158,Android,5897,1
id09159,iOS,9213,0
id09160,iOS,11679,0
id09161,Other,6541,0
id09162,iOS,9016,0
id09163,Other,2392,0
id09164,Android,4965,1
id09165,Other,8648,0
id09166,Android,0,0
id09167,Android,1669,1
id09168,Android,3477,1
id09169,Android,0,1
id09170,Other,1723,1
id09171,iOS,9049,1
id09172,iOS,5905,0
id09173,Other,1920,0
id09174,iOS,8861,1
id09175,Other,4643,0
id09176,iOS,10893,0
id09177,Other,3208,1
id09178,iOS,10691,1
id09179,iOS,11660,0
id09180,Android,3107,1
id09181,Other,2855,0
id09182,Android,5041,1
id09183,Other,750,0
id09184,Other,757,0
id09185,iOS,11385,0
id09186,Other,5090,0
id09187,Android,541,0
id09188,Android,4378,1
id09189,Android,0,1
id09190,iOS,9223,0
id09191,Other,6309,0
id09192,Android,3078,1
id09193,Other,3605,0
id09194,Other,2513,1
id09195,iOS,11743,1
id09196,Android,2456,1
id09197,Android,5018,1
id09198,Other,1522,0
id09199,Android,110,1
id09200,Other,1634,1
id09201,Android,1380,1
id09202,Android,285,1
id09203,Android,2333,0
id09204,Android,3815,1
id09205,iOS,9315,0
id09206,Other,1902,1
id09207,Other,1557,0
id09208,iOS,8838,0
id09209,Android,4406,0
id09210,Android,3500,1
id09211,Android,1175,0
id09212,Android,2459,1
id09213,Android,1895,1
id09214,Other,2041,0
id09215,Android,3101,1
id09216,iOS,7420,1
id09217,Android,1505,1
id09218,iOS,8288,0
id09219,Android,2073,0
id09220,Other,4648,0
id09221,Android,3013,1
id09222,Other,3547,0
id09223,Android,6961,1
id09224,Other,1455,0
id09225,Android,2803,1
id09226,Other,4306,0
id09227,Android,2602,1
id09228,iOS,10926,0
id09229,iOS,6623,0
id09230,Other,1409,0
id09231,Android,3102,1
id09232,Android,2637,1
id09233,Other,6345,0
id09234,Other,2480,1
id09235,Android,2110,1
id09236,Android,2540,0
id09237,iOS,8325,0
id09238,Other,4414,0
id09239,Android,4394,1
id09240,iOS,12738,0
id09241,iOS,7347,0
id09242,Other,7852,0
id09243,iOS,8534,1
id09244,Android,1629,0
id09245,Android,1173,0
id09246,iOS,11921,0
id09247,Android,740,1
id09248,Android,2015,0
id09249,Other,4797,0
id09250,Other,1441,0
id09251,Android,254,1
id09252,Other,832,0
id09253,Android,0,0
id09254,Other,3874,1
id09255,Other,1744,1
id09256,iOS,12766,0
id09257,iOS,6192,0
id09258,Android,3721,1
id09259,iOS,10475,0
id09260,Other,952,0
id09261,Other,3668,0
id09262,Other,3220,1
id09263,iOS,12433,0
id09264,Other,2560,1
id09265,iOS,10860,0
id09266,Android,4688,0
id09267,Android,2768,1
id09268,iOS,10586,0
id09269,Other,2546,0
id09270,Android,3346,1
id09271,Other,5005,1
id09272,Android,3259,1
id09273,Other,5218,0
id09274,Android,0,1
id09275,Android,195,0
id09276,Android,1514,0
id09277,iOS,11140,0
id09278,Android,3741,1
id09279,Other,4727,0
id09280,iOS,9343,1
id09281,Other,6240,1
id09282,Other,2061,0
id09283,iOS,10889,0
id09284,iOS,8331,0
id09285,iOS,6669,0
id09286,Other,1985,0
id09287,Other,3111,0
id09288,Android,14,1
id09289,Android,0,0
id09290,Other,7950,1
id09291,Android,3609,1
id09292,Android,112,0
id09293,Other,7201,1
id09294,Android,2879,1
id09295,Other,2557,0
id09296,Android,2860,1
id09297,Android,4449,1
id09298,Other,1826,0
id09299,Android,6473,1
id09300,Other,3413,1
id09301,Android,2321,0
id09302,Other,6077,0
id09303,iOS,10369,0
id09304,Android,766,1
id09305,iOS,10867,0
id09306,iOS,9833,0
id09307,Other,5492,0
id09308,Other,1617,0
id09309,Android,1754,1
id09310,iOS,7685,0
id09311,iOS,6480,0
id09312,Other,2518,1
id09313,Other,776,1
id09314,iOS,10253,1
id09315,Android,4693,1
id09316,Android,4344,1
id09317,Android,1127,0
id09318,Other,236,0
id09319,Android,0,1
id09320,Android,4517,1
id09321,Other,5251,1
id09322,iOS,13352,0
id09323,Android,567,0
id09324,iOS,11000,0
id09325,iOS,9459,1
id09326,iOS,8809,0
id09327,iOS,14380,0
id09328,Android,1987,0
id09329,Android,6666,0
id09330,Android,1214,1
id09331,Other,7072,0
id09332,Android,483,0
id09333,iOS,10889,1
id09334,Android,1614,1
id09335,Android,1310,1
id09336,iOS,7985,1
id09337,iOS,9656,0
id09338,iOS,10171,0
id09339,Android,1837,1
id09340,iOS,10562,0
id09341,iOS,8916,0
id09342,Other,943,0
id09343,Other,1996,1
id09344,Android,4901,1
id09345,iOS,9732,0
id09346,Android,5317,1
id09347,Other,1710,0
id09348,iOS,6038,0
id09349,iOS,11891,0
id09350,Android,898,0
id09351,Other,2244,1
id09352,Other,6594,0
id09353,iOS,10144,0
id09354,Android,286,1
id09355,iOS,9896,0
id09356,iOS,10911,0
id09357,Other,861,1
id09358,Android,2326,1
id09359,Other,6966,0
id09360,iOS,12060,0
id09361,Android,739,0
id09362,Android,3988,0
id09363,Other,2936,1
id09364,Other,5431,0
id09365,Other,3192,1
id09366,Android,1549,0
id09367,iOS,7686,0
id09368,iOS,5564,0
id09369,iOS,11222,0
id09370,Android,3401,1
id09371,Other,1371,1
id09372,Android,3284,0
id09373,iOS,8497,0
id09374,Android,2884,1
id09375,Other,3802,0
id09376,Android,2318,0
id09377,Other,0,0
id09378,iOS,10504,0
id09379,Other,679,1
id09380,Android,1339,1
id09381,Other,2265,0
id09382,iOS,9695,0
id09383,Android,3969,1
id09384,Other,323,1
id09385,Android,303,1
id09386,Android,0,1
id09387,Other,1439,0
id09388,iOS,11072,0
id09389,Other,2569,1
id09390,Other,0,0
id09391,iOS,9135,1
id09392,Android,3175,1
id09393,Android,1955,1
id09394,iOS,11008,0
id09395,iOS,10190,1
id09396,Other,6231,1
id09397,Other,3033,1
id09398,Android,0,1
id09399,Android,3079,1
id09400,Android,4134,1
id09401,Android,1608,0
id09402,iOS,10036,0
id09403,iOS,7212,0
id09404,Other,3188,0
id09405,Android,921,1
id09406,Android,3507,1
id09407,Other,859,0
id09408,Other,112,0
id09409,Android,1910,0
id09410,iOS,7462,0
id09411,iOS,11125,0
id09412,iOS,10330,0
id09413,iOS,6463,0
id09414,Android,4507,1
id09415,Other,2839,0
id09416,Other,3928,0
id09417,Android,2799,0
id09418,Android,6548,1
id09419,Android,1873,1
id09420,Other,2989,0
id09421,Android,1574,1
id09422,Android,1991,1
id09423,iOS,9480,0
id09424,Other,1228,1
id09425,Other,3958,0
id09426,Other,2677,1
id09427,Android,5159,1
id09428,Android,224,1
id09429,Android,2188,1
id09430,Android,5876,0
id09431,Android,1023,1
id09432,iOS,9802,0
id09433,iOS,10813,1
id09434,Android,0,1
id09435,Android,4745,0
id09436,iOS,10242,1
id09437,iOS,9234,0
id09438,iOS,11514,0
id09439,Android,4277,1
id09440,iOS,9694,0
id09441,Android,3551,0
id09442,Other,0,0
id09443,iOS,10087,0
id09444,Android,0,1
id09445,Other,4587,0
id09446,iOS,9657,0
id09447,Android,3190,1
id09448,Android,3348,1
id09449,Android,2292,0
id09450,Android,4682,1
id09451,Other,3449,0
id09452,iOS,9379,0
id09453,Android,3254,1
id09454,Android,2425,0
id09455,Android,2883,1
id09456,iOS,9041,0
id09457,iOS,8936,0
id09458,iOS,15396,1
id09459,Other,2026,0
id09460,Android,4014,1
id09461,iOS,10831,0
id09462,iOS,9782,0
id09463,Android,2111,1
id09464,Other,6579,0
id09465,iOS,9248,0
id09466,Other,4834,0
id09467,Other,5359,1
id09468,Other,5416,0
id09469,Other,2264,0
id09470,Other,5528,1
id09471,Other,2363,1
id09472,Other,3542,1
id09473,iOS,7005,1
id09474,Android,0,1
id09475,Android,925,1
id09476,iOS,11219,0
id09477,iOS,10703,0
id09478,iOS,12271,0
id09479,iOS,11032,0
id09480,Android,1225,1
id09481,Android,3581,1
id09482,Other,2354,0
id09483,Android,0,0
id09484,Other,3110,0
id09485,Android,1195,0
id09486,Other,6748,1
id09487,iOS,9385,0
id09488,iOS,8811,0
id09489,Other,3653,0
id09490,Other,2477,1
id09491,Other,5013,1
id09492,iOS,12215,1
id09493,iOS,12798,0
id09494,iOS,9378,0
id09495,Other,3364,1
id09496,Android,1190,1
id09497,Android,3969,0
id09498,Other,4132,1
id09499,iOS,9558,0
id09500,iOS,9924,1
id09501,iOS,8128,0
id09502,iOS,9934,0
id09503,Other,4815,0
id09504,iOS,10137,0
id09505,Android,3358,1
id09506,Other,6214,1
id09507,Android,2227,0
id09508,Android,4281,1
id09509,Android,2037,1
id09510,iOS,11283,0
id09511,iOS,8833,0
id09512,Other,1915,0
id09513,Android,194,1
id09514,iOS,9247,1
id09515,Android,1500,0
id09516,iOS,6239,0
id09517,Android,4081,1
id09518,Other,5617,1
id09519,Other,4425,1
id09520,iOS,7968,0
id09521,Other,0,0
id09522,Android,0,0
id09523,iOS,9336,0
id09524,iOS,12980,0
id09525,Other,5914,0
id09526,Android,1047,1
id09527,Other,6338,1
id09528,iOS,7107,1
id09529,Android,1859,1
id09530,Android,1066,0
id09531,Other,2657,0
id09532,Other,3022,1
id09533,iOS,9995,1
id09534,iOS,8622,0
id09535,Android,5,1
id09536,Android,1985,1
id09537,Other,1035,1
id09538,Android,334,1
id09539,Android,2906,1
id09540,Android,989,1
id09541,Other,917,1
id09542,Other,0,0
id09543,Other,535,0
id09544,Android,1732,1
id09545,Android,0,1
id09546,Android,4432,1
id09547,Other,1061,0
id09548,Android,648,1
id09549,iOS,10530,1
id09550,iOS,13160,0
id09551,Android,0,1
id09552,Other,1480,1
id09553,iOS,9757,0
id09554,Android,1112,1
id09555,iOS,9755,0
id09556,Android,1461,0
id09557,Android,1049,1
id09558,Android,0,1
id09559,Android,0,1
id09560,Android,0,0
id09561,Android,1517,1
id09562,Android,4989,1
id09563,Android,1667,0
id09564,iOS,10458,0
id09565,Android,1197,1
id09566,iOS,4555,0
id09567,Other,977,0
id09568,Android,554,1
id09569,Android,801,1
id09570,Android,0,1
id09571,Android,3396,1
id09572,Other,8486,1
id09573,Android,2652,0
id09574,Android,2887,1
id09575,iOS,12609,1
id09576,Android,2335,0
id09577,Other,2934,0
id09578,Android,3513,0
id09579,iOS,6984,0
id09580,Android,3492,1
id09581,Android,0,1
id09582,iOS,7582,1
id09583,Android,0,1
id09584,Android,2366,1
id09585,iOS,9613,1
id09586,Android,1093,0
id09587,iOS,8397,0
id09588,iOS,10672,0
id09589,Android,5023,0
id09590,iOS,11013,0
id09591,iOS,8393,0
id09592,iOS,9622,0
id09593,iOS,10315,1
id09594,iOS,9716,0
id09595,iOS,11807,0
id09596,Android,3911,1
id09597,Android,2655,1
id09598,Other,1521,1
id09599,Android,5344,1
id09600,Android,2269,1
id09601,iOS,9452,1
id09602,Other,3454,0
id09603,Android,2672,0
id09604,Other,1374,0
id09605,iOS,9979,0
id09606,Other,1955,0
id09607,iOS,10364,1
id09608,Android,543,1
id09609,Android,0,1
id09610,Other,4038,1
id09611,iOS,12309,1
id09612,Other,2464,0
id09613,Other,1240,1
id09614,Android,0,1
id09615,iOS,11182,0
id09616,Other,2000,0
id09617,Android,4614,0
id09618,Android,2110,0
id09619,iOS,11613,0
id09620,Other,3489,0
id09621,Android,608,0
id09622,Android,3695,1
id09623,Other,2120,0
id09624,iOS,6761,0
id09625,iOS,11743,0
id09626,Other,2669,0
id09627,iOS,8517,0
id09628,Other,1757,0
id09629,iOS,9128,0
id09630,Other,89,0
id09631,Other,4464,0
id09632,Android,1976,0
id09633,iOS,10844,0
id09634,iOS,11067,0
id09635,Android,0,1
id09636,Android,1625,1
id09637,Other,3440,0
id09638,iOS,12429,0
id09639,iOS,11985,0
id09640,iOS,7297,1
id09641,Android,910,1
id09642,iOS,12216,0
id09643,Android,1014,1
id09644,Other,3849,0
id09645,Other,6054,1
id09646,Android,681,1
id09647,Android,3954,1
id09648,Other,3973,0
id09649,Android,1381,1
