Id,Age,Gender,Purchased
id72407,<25,Female,No
id72408,<25,Male,Yes
id72409,<25,Male,No
id72410,<25,Male,Yes
id72411,<25,Female,No
id72412,<25,Female,No
id72413,<25,Male,No
id72414,<25,Male,Yes
id72415,<25,Female,No
id72416,<25,Female,No
id72417,<25,Male,No
id72418,<25,Male,No
id72419,<25,Female,No
id72420,<25,Male,Yes
id72421,<25,Female,No
id72422,25+,Male,No
id72423,<25,Male,Yes
id72424,<25,Male,No
id72425,<25,Female,No
id72426,<25,Male,No
id72427,<25,Male,No
id72428,<25,Male,No
id72429,<25,Female,No
id72430,<25,Female,No
id72431,<25,Male,No
id72432,<25,Male,No
id72433,25+,Male,No
id72434,25+,Male,No
id72435,<25,Male,No
id72436,25+,Female,Yes
id72437,<25,Male,No
id72438,<25,Female,No
id72439,25+,Male,No
id72440,<25,Male,Yes
id72441,<25,Male,No
id72442,<25,Female,Yes
id72443,<25,Female,Yes
id72444,25+,Male,No
id72445,<25,Female,Yes
id72446,<25,Female,No
id72447,25+,Male,No
id72448,<25,Female,No
id72449,<25,Female,No
id72450,<25,Male,No
id72451,<25,Female,No
id72452,<25,Male,Yes
id72453,<25,Female,No
id72454,25+,Female,No
id72455,25+,Female,No
id72456,25+,Female,No
id72457,<25,Male,No
id72458,<25,Male,Yes
id72459,<25,Female,No
id72460,<25,Male,No
id72461,25+,Male,No
id72462,25+,Male,No
id72463,25+,Male,No
id72464,<25,Female,Yes
id72465,<25,Male,No
id72466,<25,Female,No
id72467,<25,Male,No
id72468,<25,Male,No
id72469,<25,Male,Yes
id72470,<25,Male,Yes
id72471,<25,Male,No
id72472,<25,Male,No
id72473,<25,Female,No
id72474,<25,Female,Yes
id72475,<25,Male,No
id72476,<25,Female,Yes
id72477,<25,Female,No
id72478,<25,Female,Yes
id72479,25+,Female,No
id72480,25+,Female,No
id72481,<25,Male,No
id72482,25+,Female,No
id72483,<25,Female,No
id72484,<25,Male,No
id72485,<25,Female,No
id72486,<25,Male,No
id72487,<25,Male,Yes
id72488,25+,Female,Yes
id72489,<25,Male,No
id72490,<25,Male,No
id72491,25+,Male,No
id72492,25+,Male,No
id72493,25+,Female,No
id72494,25+,Male,No
id72495,25+,Male,No
id72496,25+,Male,No
id72497,<25,Male,No
id72498,<25,Female,No
id72499,<25,Male,No
id72500,<25,Male,No
id72501,<25,Male,Yes
id72502,<25,Male,No
id72503,25+,Female,Yes
id72504,<25,Female,No
id72505,25+,Female,No
id72506,<25,Male,Yes
id72507,<25,Male,No
id72508,25+,Female,No
id72509,<25,Female,No
id72510,25+,Female,No
id72511,<25,Male,No
id72512,<25,Male,No
id72513,25+,Female,Yes
id72514,<25,Female,No
id72515,<25,Female,No
id72516,<25,Female,No
id72517,25+,Male,No
id72518,<25,Female,No
id72519,<25,Female,No
id72520,<25,Female,No
id72521,<25,Male,No
id72522,<25,Male,No
id72523,25+,Male,Yes
id72524,25+,Female,No
id72525,<25,Male,No
id72526,<25,Male,No
id72527,<25,Female,No
id72528,25+,Female,No
id72529,<25,Female,No
id72530,<25,Male,No
id72531,25+,Male,No
id72532,<25,Male,Yes
id72533,25+,Female,Yes
id72534,<25,Female,Yes
id72535,<25,Male,No
id72536,<25,Male,No
id72537,25+,Female,No
id72538,<25,Male,No
id72539,25+,Female,No
id72540,<25,Male,No
id72541,<25,Female,Yes
id72542,<25,Male,Yes
id72543,<25,Male,Yes
id72544,<25,Female,No
id72545,<25,Female,No
id72546,<25,Male,No
id72547,<25,Male,No
id72548,<25,Male,No
id72549,<25,Male,No
id72550,<25,Female,Yes
id72551,<25,Male,Yes
id72552,<25,Female,No
id72553,<25,Female,No
id72554,<25,Male,Yes
id72555,<25,Male,No
id72556,25+,Female,No
id72557,<25,Female,No
id72558,<25,Male,No
id72559,25+,Male,No
id72560,<25,Male,Yes
id72561,25+,Female,No
id72562,25+,Female,No
id72563,<25,Female,No
id72564,<25,Female,No
id72565,<25,Female,No
id72566,<25,Male,No
id72567,25+,Female,No
id72568,25+,Male,No
id72569,25+,Male,No
id72570,<25,Female,No
id72571,25+,Male,Yes
id72572,25+,Female,No
id72573,<25,Female,No
id72574,25+,Male,No
id72575,<25,Female,No
id72576,<25,Female,No
id72577,<25,Male,No
id72578,<25,Male,No
id72579,<25,Male,No
id72580,<25,Female,No
id72581,<25,Female,No
id72582,<25,Male,No
id72583,<25,Male,No
id72584,25+,Male,No
id72585,25+,Male,No
id72586,<25,Female,Yes
id72587,<25,Male,No
id72588,25+,Male,No
id72589,25+,Female,No
id72590,25+,Female,No
id72591,25+,Male,Yes
id72592,<25,Female,No
id72593,<25,Female,No
id72594,<25,Male,No
id72595,<25,Female,No
id72596,<25,Male,No
id72597,<25,Female,No
id72598,<25,Male,No
id72599,<25,Male,No
id72600,<25,Male,No
id72601,25+,Female,Yes
id72602,<25,Female,No
id72603,<25,Female,No
id72604,<25,Male,No
id72605,<25,Female,No
id72606,<25,Female,Yes
id72607,<25,Female,No
id72608,<25,Male,No
id72609,<25,Female,No
id72610,25+,Male,No
id72611,<25,Female,No
id72612,25+,Female,No
id72613,<25,Female,No
id72614,<25,Male,No
id72615,<25,Female,No
id72616,<25,Male,No
id72617,<25,Male,No
id72618,<25,Male,No
id72619,25+,Female,No
id72620,<25,Male,No
id72621,25+,Female,No
id72622,<25,Female,Yes
id72623,<25,Female,Yes
id72624,<25,Female,No
id72625,25+,Female,No
id72626,25+,Female,No
id72627,<25,Female,No
id72628,<25,Female,No
id72629,<25,Female,Yes
id72630,<25,Male,No
id72631,<25,Female,No
id72632,<25,Female,No
id72633,<25,Male,No
id72634,<25,Female,No
id72635,25+,Female,No
id72636,<25,Female,No
id72637,<25,Male,No
id72638,25+,Female,No
id72639,<25,Female,No
id72640,<25,Male,No
id72641,25+,Female,No
id72642,25+,Female,No
id72643,<25,Female,No
id72644,<25,Female,No
id72645,<25,Male,No
id72646,<25,Female,No
id72647,<25,Female,No
id72648,25+,Male,No
id72649,<25,Male,No
id72650,<25,Male,Yes
id72651,<25,Female,No
id72652,<25,Male,No
id72653,<25,Female,No
id72654,25+,Male,No
id72655,<25,Male,No
id72656,25+,Male,No
id72657,<25,Male,No
id72658,<25,Female,No
id72659,25+,Male,Yes
id72660,25+,Male,No
id72661,<25,Male,No
id72662,25+,Male,No
id72663,<25,Male,No
id72664,<25,Female,No
id72665,<25,Male,No
id72666,<25,Female,No
id72667,25+,Female,No
id72668,<25,Male,No
id72669,<25,Male,No
id72670,<25,Male,No
id72671,25+,Female,No
id72672,<25,Female,No
id72673,<25,Female,No
id72674,<25,Male,No
id72675,<25,Male,No
id72676,<25,Male,No
id72677,<25,Female,No
id72678,<25,Male,No
id72679,<25,Male,Yes
id72680,25+,Male,No
id72681,25+,Male,No
id72682,<25,Female,No
id72683,<25,Male,No
id72684,25+,Female,No
id72685,25+,Male,No
id72686,<25,Female,No
id72687,<25,Male,No
id72688,<25,Male,No
id72689,<25,Male,No
id72690,<25,Female,No
id72691,<25,Female,No
id72692,<25,Male,No
id72693,<25,Male,No
id72694,<25,Female,No
id72695,<25,Female,No
id72696,25+,Male,No
id72697,25+,Female,No
id72698,25+,Male,No
id72699,25+,Male,No
id72700,25+,Male,No
id72701,<25,Female,No
id72702,<25,Female,No
id72703,<25,Female,No
id72704,<25,Female,No
id72705,<25,Male,No
id72706,<25,Male,No
id72707,<25,Female,No
id72708,25+,Female,No
id72709,25+,Male,No
id72710,<25,Female,No
id72711,<25,Male,Yes
id72712,25+,Female,No
id72713,<25,Male,No
id72714,<25,Male,No
id72715,<25,Female,No
id72716,<25,Female,No
id72717,<25,Female,No
id72718,25+,Male,No
id72719,<25,Male,No
id72720,<25,Female,No
id72721,<25,Male,No
id72722,<25,Female,No
id72723,<25,Male,Yes
id72724,<25,Male,Yes
id72725,<25,Female,No
id72726,<25,Male,No
id72727,<25,Female,Yes
id72728,<25,Female,Yes
id72729,25+,Female,No
id72730,<25,Male,No
id72731,<25,Female,No
id72732,<25,Male,No
id72733,<25,Female,No
id72734,<25,Male,No
id72735,<25,Male,No
id72736,25+,Female,No
id72737,<25,Male,No
id72738,<25,Male,No
id72739,<25,Female,No
id72740,<25,Male,No
id72741,<25,Female,No
id72742,<25,Female,No
id72743,<25,Male,No
id72744,25+,Female,No
id72745,<25,Female,No
id72746,<25,Male,No
id72747,<25,Female,Yes
id72748,<25,Male,No
id72749,25+,Female,No
id72750,25+,Female,No
id72751,<25,Female,No
id72752,25+,Female,No
id72753,25+,Female,No
id72754,<25,Male,No
id72755,<25,Female,Yes
id72756,<25,Female,No
id72757,<25,Male,No
id72758,25+,Male,No
id72759,<25,Female,Yes
id72760,<25,Female,No
id72761,25+,Male,No
id72762,<25,Male,No
id72763,<25,Male,No
id72764,<25,Male,Yes
id72765,<25,Male,No
id72766,<25,Male,No
id72767,<25,Male,No
id72768,<25,Male,No
id72769,<25,Male,No
id72770,<25,Male,Yes
id72771,25+,Female,No
id72772,<25,Male,Yes
id72773,25+,Female,No
id72774,<25,Male,No
id72775,<25,Female,Yes
id72776,25+,Female,No
id72777,<25,Female,No
id72778,25+,Female,No
id72779,25+,Female,No
id72780,<25,Male,Yes
id72781,<25,Female,No
id72782,<25,Female,No
id72783,25+,Female,No
id72784,<25,Male,No
id72785,<25,Male,No
id72786,<25,Female,No
id72787,<25,Female,No
id72788,25+,Male,Yes
id72789,<25,Male,No
id72790,25+,Female,No
id72791,25+,Male,No
id72792,<25,Male,Yes
id72793,<25,Male,No
id72794,<25,Female,No
id72795,<25,Male,No
id72796,<25,Male,No
id72797,25+,Female,No
id72798,<25,Female,No
id72799,<25,Female,Yes
id72800,<25,Male,No
id72801,<25,Female,No
id72802,25+,Male,No
id72803,<25,Female,No
id72804,<25,Female,No
id72805,25+,Male,No
id72806,<25,Male,No
id72807,<25,Female,No
id72808,<25,Female,No
id72809,<25,Male,No
id72810,25+,Male,No
id72811,<25,Male,No
id72812,<25,Male,No
id72813,<25,Female,No
id72814,<25,Male,Yes
id72815,25+,Male,No
id72816,<25,Female,No
id72817,25+,Female,Yes
id72818,<25,Female,No
id72819,<25,Male,No
id72820,<25,Male,Yes
id72821,<25,Female,No
id72822,<25,Male,No
id72823,25+,Female,No
id72824,<25,Male,No
id72825,<25,Male,No
id72826,25+,Female,No
id72827,<25,Male,Yes
id72828,25+,Female,No
id72829,25+,Male,No
id72830,<25,Male,No
id72831,25+,Female,No
id72832,<25,Female,No
id72833,<25,Female,No
id72834,<25,Male,No
id72835,25+,Female,Yes
id72836,25+,Female,No
id72837,<25,Male,No
id72838,<25,Male,Yes
id72839,<25,Male,No
id72840,<25,Male,No
id72841,25+,Male,No
id72842,<25,Male,No
id72843,25+,Male,No
id72844,<25,Female,Yes
id72845,25+,Female,No
id72846,25+,Male,No
id72847,<25,Male,No
id72848,<25,Female,No
id72849,<25,Male,No
id72850,<25,Male,No
id72851,<25,Male,No
id72852,<25,Female,Yes
id72853,25+,Female,No
id72854,<25,Male,No
id72855,<25,Male,Yes
id72856,25+,Female,No
id72857,<25,Female,No
id72858,25+,Female,Yes
id72859,<25,Female,No
id72860,25+,Female,No
id72861,25+,Female,Yes
id72862,25+,Female,No
id72863,25+,Female,No
id72864,<25,Female,No
id72865,<25,Female,Yes
id72866,<25,Female,No
id72867,<25,Male,No
id72868,<25,Male,No
id72869,25+,Male,No
id72870,<25,Male,Yes
id72871,<25,Male,No
id72872,25+,Male,No
id72873,25+,Male,No
id72874,<25,Male,Yes
id72875,<25,Male,Yes
id72876,<25,Female,No
id72877,25+,Male,No
id72878,<25,Male,No
id72879,25+,Male,No
id72880,<25,Female,Yes
id72881,<25,Female,No
id72882,<25,Male,No
id72883,<25,Male,No
id72884,25+,Male,No
id72885,<25,Female,No
id72886,25+,Female,No
id72887,<25,Female,No
id72888,<25,Male,No
id72889,<25,Male,No
id72890,<25,Female,No
id72891,<25,Male,No
id72892,<25,Male,No
id72893,25+,Male,No
id72894,<25,Male,Yes
id72895,<25,Male,No
id72896,<25,Male,Yes
id72897,25+,Female,No
id72898,25+,Female,No
id72899,<25,Female,No
id72900,<25,Male,Yes
id72901,<25,Female,No
id72902,25+,Male,No
id72903,<25,Male,Yes
id72904,25+,Male,No
id72905,<25,Male,No
id72906,<25,Female,No
id72907,<25,Female,No
id72908,<25,Male,No
id72909,25+,Female,No
id72910,<25,Male,No
id72911,<25,Male,No
id72912,<25,Male,No
id72913,<25,Male,No
id72914,<25,Female,No
id72915,<25,Female,No
id72916,<25,Female,No
id72917,<25,Female,No
id72918,<25,Female,Yes
id72919,<25,Female,No
id72920,<25,Female,No
id72921,<25,Male,Yes
id72922,<25,Female,No
id72923,<25,Female,No
id72924,<25,Male,Yes
id72925,25+,Female,No
id72926,<25,Female,No
id72927,<25,Male,No
id72928,<25,Male,No
id72929,<25,Female,No
id72930,<25,Male,No
id72931,<25,Male,No
id72932,<25,Male,No
id72933,<25,Female,No
id72934,<25,Male,No
id72935,<25,Female,Yes
id72936,<25,Male,No
id72937,25+,Male,No
id72938,<25,Female,No
id72939,<25,Male,No
id72940,<25,Female,No
id72941,<25,Male,No
id72942,<25,Male,No
id72943,25+,Female,No
id72944,25+,Male,No
id72945,<25,Male,No
id72946,<25,Female,No
id72947,<25,Female,No
id72948,<25,Male,No
id72949,<25,Male,No
id72950,<25,Female,Yes
id72951,<25,Male,No
id72952,<25,Female,No
id72953,<25,Male,No
id72954,<25,Female,No
id72955,<25,Female,Yes
id72956,<25,Female,No
id72957,<25,Female,No
id72958,<25,Male,Yes
id72959,<25,Female,Yes
id72960,<25,Female,No
id72961,<25,Female,Yes
id72962,<25,Female,Yes
id72963,<25,Male,No
id72964,<25,Female,No
id72965,<25,Male,No
id72966,<25,Female,No
id72967,<25,Male,No
id72968,<25,Female,Yes
id72969,<25,Male,Yes
id72970,<25,Male,No
id72971,25+,Female,No
id72972,25+,Female,Yes
id72973,25+,Male,No
id72974,<25,Male,Yes
id72975,<25,Male,Yes
id72976,<25,Female,Yes
id72977,<25,Male,No
id72978,<25,Male,Yes
id72979,<25,Male,No
id72980,25+,Male,No
id72981,<25,Male,Yes
id72982,<25,Female,No
id72983,<25,Male,No
id72984,25+,Female,No
id72985,<25,Female,No
id72986,<25,Female,Yes
id72987,<25,Female,No
id72988,<25,Female,No
id72989,<25,Female,No
id72990,25+,Male,No
id72991,<25,Female,Yes
id72992,<25,Female,No
id72993,<25,Male,No
id72994,25+,Male,No
id72995,<25,Male,No
id72996,<25,Male,No
id72997,<25,Male,No
id72998,<25,Male,No
id72999,<25,Male,No
id73000,25+,Female,No
id73001,<25,Male,No
id73002,<25,Male,No
id73003,<25,Female,No
id73004,25+,Female,No
id73005,<25,Female,No
id73006,<25,Male,Yes
id73007,<25,Male,No
id73008,<25,Female,No
id73009,<25,Female,No
id73010,<25,Male,No
id73011,<25,Female,No
id73012,<25,Female,No
id73013,25+,Male,No
id73014,<25,Male,No
id73015,<25,Male,Yes
id73016,<25,Female,No
id73017,<25,Female,No
id73018,<25,Female,No
id73019,<25,Male,No
id73020,<25,Male,Yes
id73021,25+,Female,No
id73022,<25,Female,No
id73023,<25,Female,Yes
id73024,<25,Female,No
id73025,<25,Male,No
id73026,25+,Female,No
id73027,<25,Male,No
id73028,<25,Male,No
id73029,<25,Female,No
id73030,<25,Male,No
id73031,<25,Female,No
id73032,<25,Female,No
id73033,<25,Female,Yes
id73034,<25,Female,No
id73035,<25,Male,No
id73036,<25,Female,No
id73037,<25,Male,Yes
id73038,<25,Female,No
id73039,<25,Male,No
id73040,25+,Female,No
id73041,<25,Male,Yes
id73042,<25,Male,No
id73043,<25,Female,No
id73044,<25,Female,No
id73045,<25,Female,No
id73046,<25,Male,No
id73047,<25,Female,No
id73048,<25,Male,Yes
id73049,25+,Female,No
id73050,25+,Male,No
id73051,<25,Male,No
id73052,<25,Female,No
id73053,<25,Female,Yes
id73054,25+,Male,No
id73055,25+,Male,No
id73056,<25,Male,No
id73057,25+,Female,No
id73058,<25,Male,No
id73059,25+,Male,No
id73060,<25,Male,No
id73061,<25,Male,No
id73062,25+,Male,No
id73063,<25,Male,No
id73064,<25,Female,No
id73065,<25,Male,Yes
id73066,25+,Female,No
id73067,<25,Female,No
id73068,<25,Female,No
id73069,<25,Female,No
id73070,25+,Female,No
id73071,25+,Female,No
id73072,<25,Male,No
id73073,<25,Male,No
id73074,<25,Female,No
id73075,<25,Female,No
id73076,<25,Male,No
id73077,<25,Male,No
id73078,<25,Female,Yes
id73079,<25,Male,No
id73080,<25,Female,No
id73081,<25,Female,No
id73082,<25,Male,No
id73083,25+,Male,No
id73084,<25,Male,No
id73085,25+,Male,No
id73086,25+,Female,No
id73087,25+,Male,No
id73088,<25,Female,No
id73089,<25,Male,No
id73090,25+,Female,Yes
id73091,<25,Female,No
id73092,<25,Female,No
id73093,<25,Male,No
id73094,25+,Male,No
id73095,<25,Female,No
id73096,<25,Male,No
id73097,<25,Male,No
id73098,<25,Male,No
id73099,<25,Male,No
id73100,<25,Female,Yes
id73101,25+,Female,No
id73102,<25,Female,No
id73103,<25,Male,No
id73104,<25,Male,No
id73105,<25,Male,No
id73106,<25,Female,No
id73107,<25,Female,No
id73108,<25,Male,No
id73109,<25,Male,No
id73110,<25,Male,No
id73111,<25,Female,No
id73112,<25,Male,No
id73113,25+,Male,Yes
id73114,25+,Male,No
id73115,25+,Male,Yes
id73116,<25,Male,No
id73117,<25,Female,Yes
id73118,<25,Male,No
id73119,25+,Male,No
id73120,<25,Female,No
id73121,25+,Male,No
id73122,<25,Male,No
id73123,<25,Female,Yes
id73124,25+,Male,No
id73125,<25,Female,No
id73126,<25,Male,Yes
id73127,<25,Female,No
id73128,<25,Male,No
id73129,<25,Female,Yes
id73130,<25,Male,No
id73131,<25,Male,No
id73132,25+,Male,Yes
id73133,25+,Female,No
id73134,<25,Male,Yes
id73135,25+,Male,No
id73136,<25,Male,No
id73137,<25,Male,No
id73138,<25,Male,No
id73139,25+,Male,No
id73140,<25,Male,No
id73141,<25,Female,No
id73142,<25,Male,No
id73143,25+,Male,Yes
id73144,25+,Female,No
id73145,<25,Female,No
id73146,<25,Female,No
id73147,<25,Male,No
id73148,<25,Female,Yes
id73149,25+,Male,Yes
id73150,<25,Female,No
id73151,<25,Female,No
id73152,<25,Female,No
id73153,<25,Female,No
id73154,<25,Male,No
id73155,25+,Male,No
id73156,<25,Male,No
id73157,<25,Male,No
id73158,<25,Male,Yes
id73159,25+,Male,No
id73160,<25,Male,No
id73161,<25,Female,No
id73162,<25,Male,No
id73163,<25,Female,No
id73164,<25,Male,No
id73165,<25,Male,No
id73166,<25,Male,No
id73167,25+,Female,No
id73168,<25,Female,No
id73169,<25,Male,No
id73170,25+,Male,No
id73171,<25,Male,Yes
id73172,25+,Female,No
id73173,<25,Male,No
id73174,<25,Female,No
id73175,<25,Male,No
id73176,25+,Male,Yes
id73177,<25,Female,No
id73178,<25,Male,No
id73179,25+,Female,No
id73180,<25,Female,Yes
id73181,25+,Male,No
id73182,<25,Male,Yes
id73183,<25,Female,No
id73184,<25,Male,No
id73185,25+,Male,No
id73186,<25,Male,No
id73187,<25,Female,No
id73188,25+,Male,No
id73189,<25,Male,No
id73190,<25,Female,Yes
id73191,25+,Male,No
id73192,<25,Female,No
id73193,25+,Male,No
id73194,<25,Female,Yes
id73195,<25,Female,No
id73196,<25,Female,No
id73197,<25,Female,No
id73198,<25,Male,Yes
id73199,<25,Female,No
id73200,25+,Female,No
id73201,<25,Female,No
id73202,<25,Male,No
id73203,<25,Male,No
id73204,<25,Male,Yes
id73205,<25,Female,No
id73206,<25,Male,Yes
id73207,<25,Male,No
id73208,<25,Male,No
id73209,<25,Female,No
id73210,<25,Male,No
id73211,<25,Male,No
id73212,<25,Male,No
id73213,<25,Male,No
id73214,<25,Female,No
id73215,<25,Female,Yes
id73216,<25,Male,No
id73217,<25,Female,Yes
id73218,25+,Female,No
id73219,<25,Female,No
id73220,<25,Female,No
id73221,25+,Female,No
id73222,25+,Female,No
id73223,<25,Female,No
id73224,<25,Female,No
id73225,<25,Male,No
id73226,<25,Female,No
id73227,<25,Female,No
id73228,<25,Male,No
id73229,<25,Female,No
id73230,<25,Male,No
id73231,<25,Male,No
id73232,25+,Male,No
id73233,<25,Female,No
id73234,<25,Female,No
id73235,<25,Female,No
id73236,<25,Male,No
id73237,<25,Female,No
id73238,<25,Male,Yes
id73239,<25,Female,No
id73240,<25,Male,No
id73241,25+,Female,No
id73242,25+,Male,No
id73243,<25,Male,No
id73244,<25,Male,No
id73245,<25,Male,No
id73246,25+,Male,No
id73247,<25,Male,No
id73248,<25,Male,Yes
id73249,25+,Female,Yes
id73250,<25,Male,No
id73251,25+,Female,No
id73252,<25,Male,No
id73253,<25,Female,Yes
id73254,<25,Male,No
id73255,25+,Male,No
id73256,<25,Male,No
id73257,<25,Male,Yes
id73258,<25,Male,No
id73259,25+,Male,No
id73260,<25,Male,No
id73261,<25,Female,No
id73262,25+,Male,Yes
id73263,<25,Female,Yes
id73264,<25,Female,No
id73265,<25,Female,No
id73266,<25,Male,Yes
id73267,<25,Male,No
id73268,25+,Female,Yes
id73269,25+,Female,No
id73270,<25,Male,No
id73271,<25,Male,No
id73272,25+,Male,No
id73273,25+,Male,No
id73274,<25,Female,Yes
id73275,25+,Male,No
id73276,<25,Female,Yes
id73277,<25,Female,No
id73278,<25,Male,No
id73279,<25,Male,No
id73280,<25,Female,Yes
id73281,<25,Male,No
id73282,25+,Male,No
id73283,<25,Male,No
id73284,<25,Male,No
id73285,<25,Female,No
id73286,<25,Female,No
id73287,<25,Female,No
id73288,<25,Male,No
id73289,<25,Male,No
id73290,<25,Female,No
id73291,25+,Male,No
id73292,25+,Female,No
id73293,<25,Female,No
id73294,<25,Male,No
id73295,<25,Male,No
id73296,<25,Male,No
id73297,<25,Female,Yes
id73298,<25,Female,Yes
id73299,25+,Female,No
id73300,<25,Female,No
id73301,<25,Male,No
id73302,<25,Female,Yes
id73303,<25,Male,No
id73304,25+,Female,No
id73305,25+,Male,No
id73306,<25,Male,No
id73307,25+,Female,Yes
id73308,<25,Male,No
id73309,<25,Male,No
id73310,<25,Male,No
id73311,<25,Male,No
id73312,<25,Female,No
id73313,25+,Female,No
id73314,<25,Female,No
id73315,25+,Male,Yes
id73316,<25,Male,No
id73317,<25,Female,No
id73318,<25,Male,No
id73319,<25,Female,No
id73320,25+,Female,No
id73321,25+,Male,No
id73322,<25,Female,No
id73323,<25,Female,Yes
id73324,<25,Male,No
id73325,<25,Male,No
id73326,25+,Male,No
id73327,<25,Female,No
id73328,25+,Female,No
id73329,<25,Male,Yes
id73330,<25,Female,Yes
id73331,25+,Male,No
id73332,25+,Female,No
id73333,<25,Female,No
id73334,<25,Female,No
id73335,25+,Male,No
id73336,<25,Female,No
id73337,25+,Male,Yes
id73338,<25,Female,Yes
id73339,<25,Female,No
id73340,<25,Female,No
id73341,25+,Male,No
id73342,25+,Female,No
id73343,<25,Female,No
id73344,25+,Male,No
id73345,25+,Female,No
id73346,<25,Male,No
id73347,<25,Male,No
id73348,<25,Female,No
id73349,<25,Female,Yes
id73350,<25,Female,Yes
id73351,<25,Male,No
id73352,<25,Male,Yes
id73353,<25,Male,No
id73354,<25,Female,No
id73355,<25,Male,No
id73356,<25,Male,No
id73357,<25,Male,No
id73358,<25,Male,Yes
id73359,<25,Male,No
id73360,<25,Male,Yes
id73361,<25,Female,No
id73362,<25,Male,No
id73363,25+,Male,Yes
id73364,<25,Female,No
id73365,25+,Female,No
id73366,<25,Male,Yes
id73367,<25,Female,No
id73368,25+,Female,No
id73369,<25,Male,No
id73370,<25,Female,No
id73371,25+,Male,No
id73372,<25,Female,No
id73373,25+,Male,Yes
id73374,<25,Male,No
id73375,<25,Female,No
id73376,25+,Female,No
id73377,<25,Male,No
id73378,25+,Male,No
id73379,<25,Female,No
id73380,<25,Female,No
id73381,<25,Female,No
id73382,<25,Female,Yes
id73383,<25,Male,No
id73384,<25,Female,No
id73385,25+,Male,No
id73386,<25,Female,No
id73387,<25,Female,No
id73388,<25,Male,No
id73389,<25,Female,No
id73390,25+,Female,No
id73391,<25,Female,No
id73392,<25,Female,No
id73393,<25,Female,No
id73394,<25,Female,No
id73395,<25,Female,Yes
id73396,<25,Female,No
id73397,<25,Male,Yes
id73398,25+,Female,No
id73399,<25,Male,No
id73400,<25,Male,No
id73401,25+,Male,No
id73402,<25,Male,No
id73403,25+,Male,No
id73404,25+,Male,No
id73405,<25,Male,No
