Payments,Costs,Profit,Age,Gender,AgeGroup
19000,9150,9850,33,Female,25-39
12500,8300,4200,19,male,18-24
19000,14300,4700,31,Female,25-39
23200,13150,10050,18,female,18-24
20550,12900,7650,33,Female,25-39
12200,7150,5050,20,male,18-24
23200,10050,13150,29,FEMALE,25-39
7000,6450,550,18,male,18-24
10450,8300,2150,18,male,18-24
11900,7650,4250,18,male,18-24
40800,11250,29550,18,female,18-24
51300,17600,33700,18,female,18-24
4600,8350,-3750,18,male,18-24
126750,44750,82000,21,male,18-24
31200,16950,14250,37,male,25-39
125150,45900,79250,22,male,18-24
37600,19800,17800,18,female,18-24
14750,12600,2150,30,FEMALE,25-39
21900,12100,9800,33,Female,25-39
16550,15300,1250,28,FEMALE,25-39
48600,24150,24450,18,female,18-24
22500,12550,9950,28,male,25-39
138850,38800,100050,22,male,18-24
19650,12050,7600,33,Female,25-39
10700,8650,2050,19,male,18-24
12150,10350,1800,39,Female,25-39
137950,32700,105250,21,male,18-24
21350,9500,11850,35,male,25-39
7300,7750,-450,19,male,18-24
48150,10900,37250,18,female,18-24
45700,15800,29900,19,female,18-24
30850,16350,14500,18,female,18-24
22700,13350,9350,27,male,25-39
61150,27150,34000,23,female,18-24
17000,15250,1750,39,Female,25-39
19350,14700,4650,29,FEMALE,25-39
22300,13400,8900,32,Female,25-39
14050,7950,6100,19,male,18-24
10900,6400,4500,19,male,18-24
8850,13250,-4400,27,female,25-39
9300,8800,500,20,male,18-24
117350,42500,74850,21,male,18-24
20250,11000,9250,35,male,25-39
49400,16500,32900,18,female,18-24
33200,18600,14600,18,female,18-24
44300,10850,33450,23,female,18-24
17200,9700,7500,27,male,25-39
104700,41050,63650,21,male,18-24
17350,9950,7400,28,male,25-39
22250,11700,10550,29,male,25-39
122550,42900,79650,21,male,18-24
8500,7800,700,18,male,18-24
37600,16150,21450,18,female,18-24
9700,7150,2550,20,male,18-24
25800,13000,12800,18,female,18-24
12500,8050,4450,18,male,18-24
52900,21350,31550,21,female,18-24
9600,8300,1300,19,male,18-24
11100,10500,600,19,male,18-24
22900,13100,9800,32,male,25-39
10500,8300,2200,18,male,18-24
12950,9050,3900,18,male,18-24
49750,14300,35450,19,female,18-24
11650,8900,2750,18,male,18-24
7300,8350,-1050,19,male,18-24
59600,23750,35850,24,female,18-24
40550,11250,29300,19,female,18-24
11700,8250,3450,18,male,18-24
26650,12200,14450,32,Female,25-39
52700,13150,39550,18,female,18-24
37150,13950,23200,19,female,18-24
19050,12900,6150,39,Female,25-39
45350,25800,19550,22,female,18-24
9850,7800,2050,18,male,18-24
48300,14050,34250,18,female,18-24
8600,8050,550,18,male,18-24
22550,14200,8350,35,male,25-39
58100,17350,40750,18,female,18-24
12300,11850,450,26,female,25-39
47600,17150,30450,19,female,18-24
11050,7650,3400,18,male,18-24
21150,9600,11550,29,male,25-39
18800,12900,5900,35,Female,25-39
9150,8150,1000,19,male,18-24
11250,7950,3300,20,male,18-24
9650,7950,1700,20,male,18-24
52700,14750,37950,18,female,18-24
50850,22400,28450,21,female,18-24
18050,12850,5200,27,female,25-39
10750,7450,3300,20,male,18-24
17150,10350,6800,30,FEMALE,25-39
17150,11050,6100,26,female,25-39
9050,7800,1250,18,male,18-24
29500,12400,17100,28,male,25-39
42550,17100,25450,21,female,18-24
8800,7050,1750,20,male,18-24
8600,8450,150,19,male,18-24
37000,15750,21250,18,female,18-24
39400,11900,27500,19,female,18-24
23650,11900,11750,35,Female,25-39
27800,14150,13650,31,male,25-39
9250,11500,-2250,41,female,40+
21450,10200,11250,33,male,25-39
10800,6800,4000,18,male,18-24
138300,47100,91200,23,male,18-24
17650,10200,7450,31,Female,25-39
11050,6850,4200,20,male,18-24
127300,42750,84550,22,male,18-24
11000,9850,1150,20,male,18-24
10150,6750,3400,18,male,18-24
48750,24800,23950,22,female,18-24
16900,9700,7200,30,male,25-39
137150,49150,88000,21,male,18-24
120550,37150,83400,21,male,18-24
11850,8250,3600,19,male,18-24
41600,19800,21800,18,female,18-24
9800,8750,1050,18,male,18-24
128350,33400,94950,22,male,18-24
43550,10350,33200,19,female,18-24
23200,15050,8150,18,female,18-24
10350,8850,1500,18,male,18-24
13600,9750,3850,35,male,25-39
13550,17100,-3550,34,male,25-39
12300,8550,3750,19,male,18-24
11900,7550,4350,19,male,18-24
8700,6800,1900,18,male,18-24
12800,7200,5600,19,male,18-24
43950,19600,24350,19,female,18-24
25200,13000,12200,29,male,25-39
33500,16450,17050,18,female,18-24
12650,6750,5900,18,male,18-24
20200,11500,8700,34,male,25-39
8650,7200,1450,18,male,18-24
35450,13050,22400,19,female,18-24
30350,11900,18450,19,female,18-24
8550,10050,-1500,20,male,18-24
44850,15900,28950,18,female,18-24
47500,15800,31700,19,female,18-24
40350,9850,30500,19,female,18-24
19550,9700,9850,28,male,25-39
11050,6800,4250,18,male,18-24
8650,6850,1800,20,male,18-24
39250,9700,29550,18,female,18-24
10700,7450,3250,19,male,18-24
8300,6900,1400,20,male,18-24
107300,44250,63050,21,male,18-24
14850,11900,2950,34,Female,25-39
10900,9100,1800,19,male,18-24
21400,12150,9250,28,FEMALE,25-39
31600,19600,12000,21,female,18-24
9150,6850,2300,19,male,18-24
8950,9000,-50,19,male,18-24
27200,15600,11600,38,male,25-39
22650,12450,10200,30,male,25-39
11150,8950,2200,18,male,18-24
137500,38300,99200,21,male,18-24
93700,41250,52450,23,male,18-24
19000,13950,5050,32,Female,25-39
33650,14400,19250,18,female,18-24
42200,19150,23050,18,female,18-24
41150,18000,23150,18,female,18-24
24050,7650,16400,31,male,25-39
12000,8200,3800,20,male,18-24
8450,6150,2300,19,male,18-24
14200,7150,7050,18,male,18-24
9250,8750,500,19,male,18-24
52850,21300,31550,18,female,18-24
103000,42550,60450,22,male,18-24
8600,8100,500,20,male,18-24
8650,8950,-300,18,male,18-24
10250,9450,800,19,male,18-24
16400,13800,2600,31,Female,25-39
13800,11850,1950,36,Female,25-39
62950,16350,46600,21,female,18-24
22500,10650,11850,27,male,25-39
25450,18350,7100,19,female,18-24
109700,32300,77400,21,male,18-24
7200,5750,1450,18,male,18-24
32600,15650,16950,18,female,18-24
24300,14700,9600,19,female,18-24
38850,11250,27600,18,female,18-24
7150,7550,-400,18,male,18-24
18900,12550,6350,33,male,25-39
14950,11750,3200,28,male,25-39
11250,8900,2350,18,male,18-24
39050,13450,25600,18,female,18-24
60600,26050,34550,22,female,18-24
9700,6700,3000,19,male,18-24
31900,17700,14200,18,female,18-24
52450,16950,35500,18,female,18-24
58300,20650,37650,23,female,18-24
123600,43100,80500,22,male,18-24
17350,9550,7800,30,FEMALE,25-39
30250,14200,16050,19,female,18-24
43950,13400,30550,18,female,18-24
43350,16600,26750,18,female,18-24
21950,10200,11750,31,Female,25-39
22700,10750,11950,31,male,25-39
12050,8750,3300,19,male,18-24
137300,38400,98900,24,male,18-24
12650,7900,4750,19,male,18-24
38850,12500,26350,19,female,18-24
43500,22300,21200,21,female,18-24
20700,8450,12250,31,male,25-39
36800,17100,19700,18,female,18-24
43950,15400,28550,19,female,18-24
22300,10900,11400,35,male,25-39
35900,16550,19350,19,female,18-24
27300,12800,14500,27,female,25-39
9300,9350,-50,30,FEMALE,25-39
40600,18800,21800,19,female,18-24
30950,11500,19450,19,female,18-24
21650,13150,8500,27,male,25-39
15100,11000,4100,33,male,25-39
10150,8650,1500,18,male,18-24
118600,43800,74800,21,male,18-24
9350,7600,1750,18,male,18-24
6350,6400,-50,18,male,18-24
35250,11350,23900,18,female,18-24
123850,34250,89600,21,male,18-24
8350,7850,500,18,male,18-24
10700,8950,1750,18,male,18-24
8300,7700,600,18,male,18-24
18450,8900,9550,29,FEMALE,25-39
120100,47650,72450,22,male,18-24
37250,11500,25750,19,female,18-24
17400,10150,7250,34,Female,25-39
18350,13400,4950,35,Female,25-39
7350,7950,-600,19,male,18-24
10850,7550,3300,19,male,18-24
38900,11300,27600,19,female,18-24
119900,45600,74300,22,male,18-24
41000,11850,29150,22,female,18-24
16000,12300,3700,29,FEMALE,25-39
38800,14050,24750,19,female,18-24
50350,16150,34200,18,female,18-24
40750,17900,22850,18,female,18-24
9150,8800,350,18,male,18-24
45900,13700,32200,18,female,18-24
22000,8400,13600,30,male,25-39
12900,6450,6450,20,male,18-24
11900,12350,-450,42,female,40+
40600,12650,27950,19,female,18-24
9850,8450,1400,19,male,18-24
48800,17300,31500,18,female,18-24
21400,18250,3150,19,female,18-24
18400,7950,10450,31,Female,25-39
112600,39950,72650,21,male,18-24
10150,8500,1650,19,male,18-24
12550,7000,5550,19,male,18-24
62800,25850,36950,22,female,18-24
12150,13900,-1750,40,female,40+
31750,10250,21500,19,female,18-24
39600,15950,23650,18,female,18-24
51650,24000,27650,21,female,18-24
137200,41700,95500,23,male,18-24
11350,7400,3950,18,male,18-24
9850,7900,1950,18,male,18-24
20300,11600,8700,25,male,25-39
8550,10700,-2150,49,male,40+
39550,15000,24550,19,female,18-24
36450,18300,18150,18,female,18-24
19400,12300,7100,26,male,25-39
33250,18450,14800,18,female,18-24
35400,12000,23400,19,female,18-24
6200,8250,-2050,18,male,18-24
9600,8700,900,20,male,18-24
32850,12150,20700,19,female,18-24
34950,13050,21900,18,female,18-24
20600,8500,12100,36,Female,25-39
10750,6950,3800,18,male,18-24
112800,43800,69000,21,male,18-24
42250,16600,25650,20,female,18-24
10100,8050,2050,18,male,18-24
17450,16950,500,29,FEMALE,25-39
53600,28550,25050,21,female,18-24
42100,15150,26950,18,female,18-24
32900,15500,17400,18,female,18-24
18350,11400,6950,32,Female,25-39
8800,7050,1750,19,male,18-24
37950,21500,16450,18,female,18-24
21650,6700,14950,37,Female,25-39
7800,6400,1400,19,male,18-24
10300,9250,1050,20,male,18-24
26550,10950,15600,25,female,25-39
19850,10850,9000,26,male,25-39
41300,19750,21550,18,female,18-24
36050,20500,15550,22,female,18-24
55300,19100,36200,22,female,18-24
20550,11900,8650,27,male,25-39
12650,8050,4600,20,male,18-24
9950,6150,3800,20,male,18-24
20450,10550,9900,36,male,25-39
30950,13350,17600,33,male,25-39
126450,34400,92050,24,male,18-24
13850,8850,5000,19,male,18-24
24150,9500,14650,28,male,25-39
36000,17850,18150,20,female,18-24
27600,12150,15450,39,male,25-39
14950,9150,5800,20,male,18-24
19250,14200,5050,30,FEMALE,25-39
12400,9200,3200,19,male,18-24
9550,7500,2050,18,male,18-24
21350,11850,9500,26,female,25-39
29600,11800,17800,32,male,25-39
11800,9500,2300,18,male,18-24
34600,20350,14250,19,female,18-24
49150,22400,26750,22,female,18-24
48950,17100,31850,18,female,18-24
38650,16950,21700,24,female,18-24
41100,12850,28250,18,female,18-24
8150,7350,800,19,male,18-24
16250,9750,6500,35,Female,25-39
11900,8350,3550,18,male,18-24
22400,12950,9450,34,Female,25-39
10900,7800,3100,20,male,18-24
35000,17900,17100,18,female,18-24
16150,14900,1250,34,Female,25-39
54650,20450,34200,24,female,18-24
25200,12000,13200,31,Female,25-39
22150,11650,10500,32,male,25-39
41400,16400,25000,18,female,18-24
39450,13900,25550,18,female,18-24
27100,13350,13750,18,female,18-24
45400,13950,31450,18,female,18-24
103350,39200,64150,23,male,18-24
10550,8300,2250,19,male,18-24
16000,12650,3350,31,male,25-39
14750,13700,1050,28,FEMALE,25-39
52600,14050,38550,18,female,18-24
22700,17500,5200,19,female,18-24
114200,39350,74850,22,male,18-24
18800,12050,6750,35,male,25-39
10400,6700,3700,18,male,18-24
14050,8700,5350,20,male,18-24
26550,12200,14350,36,male,25-39
7850,8050,-200,20,male,18-24
22050,9100,12950,26,female,25-39
20550,13500,7050,26,female,25-39
16950,13250,3700,36,Female,25-39
61950,19250,42700,21,female,18-24
53200,22800,30400,22,female,18-24
9400,8350,1050,20,male,18-24
22350,11700,10650,32,male,25-39
21200,8550,12650,36,male,25-39
25250,16250,9000,18,female,18-24
41300,17700,23600,18,female,18-24
10800,8200,2600,18,male,18-24
47650,16650,31000,18,female,18-24
43250,10850,32400,18,female,18-24
9250,7900,1350,19,male,18-24
9550,7250,2300,18,male,18-24
17150,12650,4500,35,male,25-39
7750,6850,900,18,male,18-24
7450,7150,300,20,male,18-24
53900,22350,31550,19,female,18-24
9200,9350,-150,18,male,18-24
15300,10500,4800,29,FEMALE,25-39
128700,44600,84100,21,male,18-24
42950,15050,27900,18,female,18-24
13100,7300,5800,20,male,18-24
5850,7400,-1550,18,male,18-24
28250,17750,10500,18,female,18-24
10250,8000,2250,19,male,18-24
109650,37950,71700,24,male,18-24
10850,7550,3300,19,male,18-24
115150,41000,74150,21,male,18-24
10550,7650,2900,18,male,18-24
9250,6250,3000,19,male,18-24
52100,18650,33450,21,female,18-24
11050,9550,1500,18,male,18-24
29850,12050,17800,19,female,18-24
10400,6950,3450,18,male,18-24
8200,6900,1300,18,male,18-24
9700,8150,1550,19,male,18-24
18000,11500,6500,32,Female,25-39
48950,10600,38350,18,female,18-24
44600,16700,27900,18,female,18-24
39600,15500,24100,18,female,18-24
37750,18400,19350,19,female,18-24
19800,10800,9000,27,female,25-39
17450,12100,5350,33,male,25-39
20250,11750,8500,38,Female,25-39
9850,6700,3150,18,male,18-24
9300,5950,3350,18,male,18-24
6300,8750,-2450,18,male,18-24
38800,12750,26050,19,female,18-24
8100,8850,-750,20,male,18-24
20750,12500,8250,28,male,25-39
55850,27150,28700,23,female,18-24
123600,37550,86050,22,male,18-24
41150,18400,22750,19,female,18-24
8550,8850,-300,19,male,18-24
12700,7200,5500,19,male,18-24
7750,7950,-200,18,male,18-24
41400,19850,21550,18,female,18-24
16450,12750,3700,35,Female,25-39
12250,6750,5500,19,male,18-24
9100,9150,-50,18,male,18-24
32500,15200,17300,19,female,18-24
9850,6900,2950,19,male,18-24
110400,39550,70850,23,male,18-24
9100,7650,1450,19,male,18-24
23550,11100,12450,32,male,25-39
39600,16950,22650,20,female,18-24
25700,12550,13150,31,Female,25-39
15250,12850,2400,36,male,25-39
128000,43450,84550,22,male,18-24
5150,7900,-2750,18,male,18-24
45950,18050,27900,18,female,18-24
9750,7600,2150,18,male,18-24
11100,8400,2700,20,male,18-24
10650,7200,3450,19,male,18-24
27750,9550,18200,36,male,25-39
25200,12100,13100,31,Female,25-39
44000,17900,26100,19,female,18-24
8150,7150,1000,18,male,18-24
42750,16250,26500,19,female,18-24
46450,12700,33750,19,female,18-24
15650,10350,5300,37,Female,25-39
21750,12000,9750,33,male,25-39
37350,18500,18850,18,female,18-24
56100,17650,38450,21,female,18-24
12550,9050,3500,18,male,18-24
7850,7350,500,18,male,18-24
9950,7550,2400,18,male,18-24
46950,14050,32900,21,female,18-24
46250,16700,29550,21,female,18-24
13950,9650,4300,35,Female,25-39
11400,8050,3350,19,male,18-24
14700,13350,1350,29,male,25-39
14250,7050,7200,18,male,18-24
19200,11200,8000,26,male,25-39
45600,13250,32350,18,female,18-24
26150,14350,11800,18,female,18-24
15950,12300,3650,34,Female,25-39
46000,21000,25000,18,female,18-24
36700,15200,21500,18,female,18-24
103400,40100,63300,21,male,18-24
41050,15350,25700,19,female,18-24
43500,14000,29500,19,female,18-24
9850,7150,2700,20,male,18-24
10500,7200,3300,20,male,18-24
10800,7900,2900,19,male,18-24
14100,13650,450,32,Female,25-39
33850,19200,14650,19,female,18-24
10300,7950,2350,18,male,18-24
20750,11400,9350,30,FEMALE,25-39
17950,13850,4100,34,Female,25-39
43200,18350,24850,19,female,18-24
23750,10650,13100,26,female,25-39
7000,7550,-550,18,male,18-24
8500,5100,3400,18,male,18-24
14300,11850,2450,31,Female,25-39
46600,13700,32900,18,female,18-24
30650,16200,14450,18,female,18-24
9250,7300,1950,19,male,18-24
10550,8350,2200,19,male,18-24
40450,15500,24950,19,female,18-24
37750,16700,21050,18,female,18-24
57450,18300,39150,22,female,18-24
20300,11200,9100,36,male,25-39
41750,16800,24950,18,female,18-24
128750,40450,88300,23,male,18-24
10100,8450,1650,20,male,18-24
40350,15750,24600,19,female,18-24
23850,8400,15450,26,female,25-39
45950,16150,29800,18,female,18-24
21200,11450,9750,25,female,25-39
42050,16450,25600,19,female,18-24
9300,6500,2800,18,male,18-24
22000,12000,10000,31,male,25-39
15500,14300,1200,32,Female,25-39
16800,11200,5600,39,male,25-39
9550,6400,3150,19,male,18-24
21300,12650,8650,26,male,25-39
9750,6900,2850,18,male,18-24
31600,20850,10750,18,female,18-24
8350,9100,-750,18,male,18-24
17300,10350,6950,34,male,25-39
14500,10850,3650,30,FEMALE,25-39
52600,15200,37400,19,female,18-24
21800,8150,13650,32,male,25-39
49900,17650,32250,18,female,18-24
55800,13700,42100,18,female,18-24
24200,15400,8800,33,male,25-39
8900,6850,2050,18,male,18-24
17300,9400,7900,26,female,25-39
8400,9450,-1050,18,male,18-24
21950,12000,9950,30,male,25-39
8600,8350,250,18,male,18-24
10150,7950,2200,20,male,18-24
55800,18800,37000,18,female,18-24
27100,11650,15450,37,Female,25-39
36350,15400,20950,18,female,18-24
5500,8600,-3100,19,male,18-24
12200,8300,3900,20,male,18-24
12450,9150,3300,18,male,18-24
130600,37650,92950,21,male,18-24
56900,15000,41900,19,female,18-24
7550,8750,-1200,19,male,18-24
43650,11650,32000,18,female,18-24
18200,13400,4800,28,male,25-39
47650,8750,38900,20,female,18-24
22550,12300,10250,28,female,25-39
38900,11250,27650,18,female,18-24
7550,7300,250,18,male,18-24
13250,13750,-500,25,female,25-39
55950,24050,31900,24,female,18-24
9250,7600,1650,19,male,18-24
7300,6600,700,18,male,18-24
43850,16000,27850,18,female,18-24
15500,9750,5750,36,male,25-39
13350,5800,7550,18,male,18-24
9600,7800,1800,19,male,18-24
14050,10750,3300,27,male,25-39
10850,7200,3650,20,male,18-24
25800,12800,13000,27,male,25-39
18900,12150,6750,25,female,25-39
42050,13000,29050,18,female,18-24
9350,7500,1850,19,male,18-24
69350,17850,51500,24,female,18-24
47300,15850,31450,18,female,18-24
8600,7600,1000,18,male,18-24
111550,40000,71550,21,male,18-24
46200,12400,33800,18,female,18-24
36250,12950,23300,19,female,18-24
20250,12900,7350,31,Female,25-39
59550,20400,39150,21,female,18-24
7500,7200,300,20,male,18-24
9750,8500,1250,18,male,18-24
18200,10700,7500,31,male,25-39
12150,7050,5100,20,male,18-24
41050,15800,25250,20,female,18-24
13350,12900,450,30,FEMALE,25-39
9250,6750,2500,20,male,18-24
40200,17400,22800,18,female,18-24
13600,6850,6750,18,male,18-24
9900,8450,1450,19,male,18-24
11450,8400,3050,19,male,18-24
10400,9000,1400,20,male,18-24
39700,25200,14500,21,female,18-24
12350,7300,5050,18,male,18-24
12750,7350,5400,19,male,18-24
10900,10650,250,40,male,40+
9300,7900,1400,18,male,18-24
27050,11250,15800,26,female,25-39
13300,8050,5250,19,male,18-24
9450,7250,2200,18,male,18-24
52150,17050,35100,18,female,18-24
22600,10350,12250,32,Female,25-39
30150,13800,16350,20,female,18-24
38500,10700,27800,20,female,18-24
22950,10500,12450,25,female,25-39
18800,10850,7950,26,male,25-39
11500,8100,3400,18,male,18-24
8500,8250,250,19,male,18-24
17200,12450,4750,35,male,25-39
111550,50500,61050,24,male,18-24
38950,17200,21750,19,female,18-24
36700,15800,20900,19,female,18-24
116250,35000,81250,21,male,18-24
24850,9200,15650,38,Female,25-39
18400,11450,6950,26,female,25-39
10150,13950,-3800,26,male,25-39
11800,8000,3800,18,male,18-24
32050,18550,13500,19,female,18-24
35050,13600,21450,18,female,18-24
11000,7350,3650,18,male,18-24
9300,8250,1050,19,male,18-24
10450,10100,350,19,male,18-24
9850,7650,2200,18,male,18-24
21500,9950,11550,25,female,25-39
44400,17550,26850,21,female,18-24
15050,10550,4500,36,Female,25-39
18900,16700,2200,32,male,25-39
38850,8600,30250,18,female,18-24
5400,7400,-2000,19,male,18-24
19950,10500,9450,32,Female,25-39
119200,38000,81200,21,male,18-24
11500,7750,3750,19,male,18-24
17250,8250,9000,34,Female,25-39
5400,8700,-3300,19,male,18-24
9850,6500,3350,18,male,18-24
9450,8850,600,18,male,18-24
37700,13050,24650,18,female,18-24
11300,8600,2700,19,male,18-24
43650,18550,25100,23,female,18-24
39750,16250,23500,18,female,18-24
130350,40200,90150,21,male,18-24
18050,12150,5900,30,FEMALE,25-39
53450,21250,32200,24,female,18-24
24000,18000,6000,18,female,18-24
22300,9900,12400,26,female,25-39
12400,8900,3500,19,male,18-24
10050,8500,1550,18,male,18-24
16650,12500,4150,25,male,25-39
9350,8050,1300,18,male,18-24
18700,12050,6650,35,Female,25-39
17050,13300,3750,31,Female,25-39
9150,9850,-700,18,male,18-24
22900,11600,11300,36,Female,25-39
