OS,Model,T
iOS,Newest,5
iOS,Newest,4
iOS,Newest,4
iOS,Newest,4
iOS,Newest,5
iOS,Newest,6
iOS,Newest,5
iOS,Newest,6
iOS,Newest,6
iOS,Newest,4
iOS,Newest,5
iOS,Newest,6
iOS,Newest,5
iOS,Newest,5
iOS,Newest,5
iOS,Newest,7
iOS,Newest,3
iOS,Newest,6
iOS,Newest,4
iOS,Newest,4
iOS,Newest,5
iOS,Newest,4
iOS,Newest,5
iOS,Newest,5
iOS,Newest,5
iOS,Newest,6
iOS,Newest,6
iOS,Newest,5
iOS,Newest,4
iOS,Newest,5
iOS,Newest,5
iOS,Newest,5
iOS,Newest,4
iOS,Newest,6
iOS,Newest,5
iOS,Newest,5
iOS,Newest,7
iOS,Newest,6
iOS,Newest,5
iOS,Newest,6
iOS,Newest,6
iOS,Newest,6
iOS,Newest,6
iOS,Newest,6
iOS,Newest,7
iOS,Newest,6
iOS,Newest,4
iOS,Newest,7
iOS,Newest,2
iOS,Newest,5
iOS,Newest,3
iOS,Newest,5
iOS,Newest,5
iOS,Newest,4
iOS,Newest,5
iOS,Newest,4
iOS,Newest,5
iOS,Newest,4
iOS,Newest,7
iOS,Newest,5
iOS,Newest,6
iOS,Newest,6
iOS,Newest,3
iOS,Newest,5
iOS,Newest,6
iOS,Newest,5
iOS,Newest,6
iOS,Newest,4
iOS,Newest,3
iOS,Newest,6
iOS,Newest,3
iOS,Newest,7
iOS,Newest,4
iOS,Newest,3
iOS,Newest,5
iOS,Newest,5
iOS,Newest,6
iOS,Newest,4
iOS,Newest,4
iOS,Newest,6
iOS,Newest,4
iOS,Newest,5
iOS,Newest,4
iOS,Newest,6
iOS,Newest,6
iOS,Newest,6
iOS,Newest,5
iOS,Newest,4
iOS,Newest,5
iOS,Newest,5
iOS,Newest,6
iOS,Newest,4
iOS,Newest,6
iOS,Newest,5
iOS,Newest,6
iOS,Newest,8
iOS,Newest,4
iOS,Newest,4
iOS,Newest,7
iOS,Newest,5
iOS,Newest,6
iOS,Newest,3
iOS,Newest,6
iOS,Newest,6
iOS,Newest,7
iOS,Newest,4
iOS,Newest,5
iOS,Newest,7
iOS,Newest,4
iOS,Newest,4
iOS,Newest,5
iOS,Newest,4
iOS,Newest,5
iOS,Newest,5
iOS,Newest,4
iOS,Newest,4
iOS,Newest,6
iOS,Newest,5
iOS,Newest,5
iOS,Newest,5
iOS,Newest,3
iOS,Newest,5
iOS,Newest,4
iOS,Newest,6
iOS,Newest,4
iOS,Newest,6
iOS,Newest,6
iOS,Newest,7
iOS,Newest,4
iOS,Newest,5
iOS,Newest,5
iOS,Newest,4
iOS,Newest,5
iOS,Newest,6
iOS,Newest,3
iOS,Newest,6
iOS,Newest,3
iOS,Newest,5
iOS,Newest,4
iOS,Newest,4
iOS,Newest,6
iOS,Newest,4
iOS,Newest,6
iOS,Newest,6
iOS,Newest,4
iOS,Newest,4
iOS,Newest,5
iOS,Newest,5
iOS,Newest,4
iOS,Newest,4
iOS,Newest,5
iOS,Newest,5
iOS,Newest,6
iOS,Newest,5
iOS,Newest,5
iOS,Newest,5
iOS,Newest,5
iOS,Newest,5
iOS,Newest,5
iOS,Newest,6
iOS,Newest,4
iOS,Newest,5
iOS,Newest,6
iOS,Newest,4
iOS,Newest,3
iOS,Newest,3
iOS,Newest,5
iOS,Newest,6
iOS,Newest,4
iOS,Newest,4
iOS,Newest,3
iOS,Newest,6
iOS,Newest,6
iOS,Newest,4
iOS,Newest,4
iOS,Newest,6
iOS,Newest,5
iOS,Newest,5
iOS,Newest,4
iOS,Newest,6
iOS,Newest,5
iOS,Newest,5
iOS,Newest,5
iOS,Newest,5
iOS,Newest,4
iOS,Newest,5
iOS,Newest,6
iOS,Newest,5
iOS,Newest,4
iOS,Newest,6
iOS,Newest,4
iOS,Newest,5
iOS,Newest,6
iOS,Newest,5
iOS,Newest,6
iOS,Newest,5
iOS,Newest,5
iOS,Newest,3
iOS,Newest,4
iOS,Newest,5
iOS,Newest,4
iOS,Newest,4
iOS,Newest,5
iOS,Newest,4
iOS,Newest,5
iOS,Newest,3
iOS,Newest,5
iOS,Newest,4
iOS,Newest,5
iOS,Newest,6
iOS,Newest,4
iOS,Newest,4
iOS,Newest,4
iOS,Newest,4
iOS,Newest,4
iOS,Newest,6
iOS,Newest,6
iOS,Newest,4
iOS,Newest,5
iOS,Newest,4
iOS,Newest,5
iOS,Newest,6
iOS,Newest,5
iOS,Newest,6
iOS,Newest,4
iOS,Newest,7
iOS,Newest,5
iOS,Newest,4
iOS,Newest,6
iOS,Newest,5
iOS,Newest,5
iOS,Newest,4
iOS,Newest,6
iOS,Newest,4
iOS,Newest,4
iOS,Newest,5
iOS,Newest,4
iOS,Newest,4
iOS,Newest,5
iOS,Newest,3
iOS,Newest,6
iOS,Newest,4
iOS,Newest,4
iOS,Newest,4
iOS,Newest,6
iOS,Newest,6
iOS,Newest,6
iOS,Newest,5
iOS,Newest,6
iOS,Newest,5
iOS,Newest,6
iOS,Newest,4
iOS,Newest,5
iOS,Newest,5
iOS,Newest,5
iOS,Newest,4
iOS,Newest,4
iOS,Newest,5
iOS,Newest,6
iOS,Newest,5
iOS,Newest,6
iOS,Newest,5
iOS,Newest,3
iOS,Newest,6
iOS,Newest,5
iOS,Newest,6
iOS,Newest,7
iOS,Newest,7
iOS,Newest,5
iOS,Newest,6
iOS,Newest,5
iOS,Newest,5
iOS,Newest,4
iOS,Newest,5
iOS,Newest,6
iOS,Newest,2
iOS,Newest,5
iOS,Newest,6
iOS,Newest,4
iOS,Newest,5
iOS,Newest,5
iOS,Newest,4
iOS,Newest,6
iOS,Newest,4
iOS,Newest,6
iOS,Newest,5
iOS,Newest,6
iOS,Newest,7
iOS,Newest,5
iOS,Newest,6
iOS,Newest,3
iOS,Newest,5
iOS,Newest,3
iOS,Newest,4
iOS,Newest,6
iOS,Newest,8
iOS,Newest,5
iOS,Newest,6
iOS,Newest,6
iOS,Newest,5
iOS,Newest,6
iOS,Newest,4
iOS,Newest,6
iOS,Newest,6
iOS,Newest,6
iOS,Newest,5
iOS,Newest,5
iOS,Newest,3
iOS,Newest,6
iOS,Newest,6
iOS,Newest,5
iOS,Newest,6
iOS,Newest,5
iOS,Newest,6
iOS,Newest,4
iOS,Newest,4
iOS,Newest,4
iOS,Newest,4
iOS,Newest,5
iOS,Newest,6
iOS,Newest,6
iOS,Newest,4
iOS,Newest,5
iOS,Newest,6
iOS,Newest,3
iOS,Newest,7
iOS,Newest,5
iOS,Newest,6
iOS,Newest,5
iOS,Newest,5
iOS,Newest,4
iOS,Newest,5
iOS,Newest,5
iOS,Newest,4
iOS,Newest,6
iOS,Newest,5
iOS,Newest,6
iOS,Newest,3
iOS,Newest,4
iOS,Newest,4
iOS,Newest,5
iOS,Newest,6
iOS,Newest,5
iOS,Newest,4
iOS,Newest,4
iOS,Newest,4
iOS,Newest,7
iOS,Newest,6
iOS,Newest,6
iOS,Newest,4
iOS,Newest,6
iOS,Newest,5
iOS,Newest,4
iOS,Newest,6
iOS,Newest,5
iOS,Newest,4
iOS,Newest,5
iOS,Newest,6
iOS,Newest,3
iOS,Newest,6
iOS,Newest,6
iOS,Newest,4
iOS,Newest,4
iOS,Newest,5
iOS,Newest,4
iOS,Newest,5
iOS,Newest,5
iOS,Newest,5
iOS,Newest,5
iOS,Newest,4
iOS,Newest,6
iOS,Newest,5
iOS,Newest,7
iOS,Newest,6
iOS,Newest,6
iOS,Newest,5
iOS,Newest,6
iOS,Newest,6
iOS,Newest,6
iOS,Newest,7
iOS,Newest,4
iOS,Newest,3
iOS,Newest,5
iOS,Newest,5
iOS,Newest,5
iOS,Newest,7
iOS,Newest,4
iOS,Newest,3
iOS,Newest,5
iOS,Newest,6
iOS,Newest,5
iOS,Newest,4
iOS,Newest,3
iOS,Newest,5
iOS,Newest,5
iOS,Newest,3
iOS,Newest,5
iOS,Newest,5
iOS,Newest,6
iOS,Newest,4
iOS,Newest,7
iOS,Newest,5
iOS,Newest,5
iOS,Newest,4
iOS,Newest,4
iOS,Newest,5
iOS,Newest,5
iOS,Newest,6
iOS,Newest,7
iOS,Newest,3
iOS,Newest,5
iOS,Newest,5
iOS,Newest,6
iOS,Newest,4
iOS,Newest,6
iOS,Newest,5
iOS,Newest,5
iOS,Newest,5
iOS,Newest,6
iOS,Newest,6
iOS,Newest,5
iOS,Newest,7
iOS,Newest,5
iOS,Newest,5
iOS,Newest,6
iOS,Newest,6
iOS,Newest,4
iOS,Newest,6
iOS,Newest,5
iOS,Newest,5
iOS,Newest,6
iOS,Newest,5
iOS,Newest,5
iOS,Newest,7
iOS,Newest,6
iOS,Newest,5
iOS,Newest,6
iOS,Newest,5
iOS,Newest,7
iOS,Newest,5
iOS,Newest,5
iOS,Newest,4
iOS,Newest,5
iOS,Newest,5
iOS,Newest,4
iOS,Newest,6
iOS,Newest,7
iOS,Newest,5
iOS,Newest,4
iOS,Newest,5
iOS,Newest,5
iOS,Newest,5
iOS,Newest,5
iOS,Newest,5
iOS,Newest,5
iOS,Newest,6
iOS,Newest,6
iOS,Newest,2
iOS,Newest,4
iOS,Newest,6
iOS,Newest,5
iOS,Newest,5
iOS,Newest,5
iOS,Newest,5
iOS,Newest,8
iOS,Newest,3
iOS,Newest,6
iOS,Newest,5
iOS,Newest,4
iOS,Newest,5
iOS,Newest,4
iOS,Newest,6
iOS,Newest,4
iOS,Newest,3
iOS,Newest,5
iOS,Newest,4
iOS,Newest,4
iOS,Newest,4
iOS,Newest,3
iOS,Newest,4
iOS,Newest,3
iOS,Newest,6
iOS,Newest,6
iOS,Newest,6
iOS,Newest,3
iOS,Newest,4
iOS,Newest,4
iOS,Newest,7
iOS,Newest,5
iOS,Newest,5
iOS,Newest,5
iOS,Newest,4
iOS,Newest,4
iOS,Newest,6
iOS,Newest,6
iOS,Newest,5
iOS,Newest,6
iOS,Newest,4
iOS,Newest,4
iOS,Newest,6
iOS,Newest,4
iOS,Newest,4
iOS,Newest,7
iOS,Newest,6
iOS,Newest,6
iOS,Newest,5
iOS,Newest,5
iOS,Newest,6
iOS,Newest,5
iOS,Newest,4
iOS,Newest,7
iOS,Newest,5
iOS,Newest,6
iOS,Newest,5
iOS,Newest,5
iOS,Newest,5
iOS,Newest,5
iOS,Newest,4
iOS,Newest,5
iOS,Newest,3
iOS,Newest,3
iOS,Newest,4
iOS,Newest,5
iOS,Newest,4
iOS,Newest,4
iOS,Newest,4
iOS,Newest,3
iOS,Newest,3
iOS,Newest,6
iOS,Newest,6
iOS,Newest,5
iOS,Newest,7
iOS,Newest,6
iOS,Newest,7
iOS,Newest,7
iOS,Newest,5
iOS,Newest,6
iOS,Newest,4
iOS,Newest,5
iOS,Newest,4
iOS,Newest,5
iOS,Newest,5
iOS,Newest,5
iOS,Newest,5
iOS,Newest,4
iOS,Newest,5
iOS,Newest,4
iOS,Newest,5
iOS,Newest,4
iOS,Newest,4
iOS,Newest,5
iOS,Newest,6
iOS,Newest,4
iOS,Newest,5
iOS,Newest,5
iOS,Newest,4
iOS,Newest,5
iOS,Newest,2
iOS,Newest,3
iOS,Newest,6
iOS,Newest,7
iOS,Newest,3
iOS,Newest,5
iOS,Newest,6
iOS,Newest,7
iOS,Newest,6
iOS,Newest,5
iOS,Newest,6
iOS,Newest,5
iOS,Newest,5
iOS,Newest,4
iOS,Newest,6
iOS,Newest,6
iOS,Newest,6
iOS,Newest,6
iOS,Newest,6
iOS,Newest,7
iOS,Newest,5
iOS,Newest,4
iOS,Newest,6
iOS,Newest,6
iOS,Newest,6
iOS,Newest,6
iOS,Newest,4
iOS,Newest,6
iOS,Newest,7
iOS,Newest,7
iOS,Newest,5
iOS,Newest,4
iOS,Newest,5
iOS,Newest,5
iOS,Newest,5
iOS,Newest,7
iOS,Newest,2
iOS,Newest,5
iOS,Newest,4
iOS,Newest,4
iOS,Newest,4
iOS,Newest,5
iOS,Newest,5
iOS,Newest,5
iOS,Newest,6
iOS,Newest,5
iOS,Newest,5
iOS,Newest,6
iOS,Newest,4
iOS,Newest,4
iOS,Newest,5
iOS,Newest,4
iOS,Newest,4
iOS,Newest,5
iOS,Newest,6
iOS,Newest,5
iOS,Newest,5
iOS,Newest,5
iOS,Newest,6
iOS,Newest,5
iOS,Newest,3
iOS,Newest,5
iOS,Newest,5
iOS,Newest,4
iOS,Newest,6
iOS,Newest,5
iOS,Newest,4
iOS,Newest,6
iOS,Newest,6
iOS,Newest,7
iOS,Newest,5
iOS,Newest,4
iOS,Newest,5
iOS,Newest,5
iOS,Newest,7
iOS,Newest,4
iOS,Newest,4
iOS,Newest,4
iOS,Newest,4
iOS,Newest,6
iOS,Newest,3
iOS,Newest,6
iOS,Newest,5
iOS,Newest,6
iOS,Newest,5
iOS,Newest,5
iOS,Newest,5
iOS,Newest,6
iOS,Newest,5
iOS,Newest,6
iOS,Newest,4
iOS,Newest,5
iOS,Newest,5
iOS,Newest,5
iOS,Newest,7
iOS,Newest,5
iOS,Newest,3
iOS,Newest,4
iOS,Newest,5
iOS,Newest,5
iOS,Newest,6
iOS,Newest,6
iOS,Newest,5
iOS,Newest,5
iOS,Newest,6
iOS,Newest,5
iOS,Newest,6
iOS,Newest,6
iOS,Newest,5
iOS,Newest,5
iOS,Newest,5
iOS,Newest,6
iOS,Newest,3
iOS,Newest,7
iOS,Newest,4
iOS,Newest,5
iOS,Newest,5
iOS,Newest,4
iOS,Newest,4
iOS,Newest,6
iOS,Newest,5
iOS,Newest,5
iOS,Newest,6
iOS,Newest,3
iOS,Newest,7
iOS,Newest,6
iOS,Newest,6
iOS,Newest,5
iOS,Newest,4
iOS,Newest,4
iOS,Newest,6
iOS,Newest,5
iOS,Newest,5
iOS,Newest,4
iOS,Newest,5
iOS,Newest,5
iOS,Newest,5
iOS,Newest,4
iOS,Newest,6
iOS,Newest,5
iOS,Newest,7
iOS,Newest,4
iOS,Newest,4
iOS,Newest,5
iOS,Newest,5
iOS,Newest,7
iOS,Newest,4
iOS,Newest,4
iOS,Newest,6
iOS,Newest,5
iOS,Newest,6
iOS,Newest,5
iOS,Newest,4
iOS,Newest,6
iOS,Newest,4
iOS,Newest,7
iOS,Newest,4
iOS,Newest,4
iOS,Newest,6
iOS,Newest,7
iOS,Newest,5
iOS,Newest,7
iOS,Newest,5
iOS,Newest,4
iOS,Newest,6
iOS,Newest,4
iOS,Newest,5
iOS,Newest,6
iOS,Newest,5
iOS,Newest,5
iOS,Newest,4
iOS,Newest,5
iOS,Newest,5
iOS,Newest,6
iOS,Newest,3
iOS,Newest,5
iOS,Newest,5
iOS,Newest,5
iOS,Newest,5
iOS,Newest,5
iOS,Newest,4
iOS,Newest,4
iOS,Newest,5
iOS,Newest,5
iOS,Newest,6
iOS,Newest,3
iOS,Newest,5
iOS,Old,4
iOS,Old,5
iOS,Old,5
iOS,Old,3
iOS,Old,3
iOS,Old,6
iOS,Old,4
iOS,Old,4
iOS,Old,4
iOS,Old,7
iOS,Old,3
iOS,Old,7
iOS,Old,4
iOS,Old,5
iOS,Old,4
iOS,Old,5
iOS,Old,5
iOS,Old,5
iOS,Old,3
iOS,Old,4
iOS,Old,3
iOS,Old,5
iOS,Old,6
iOS,Old,5
iOS,Old,4
iOS,Old,3
iOS,Old,6
iOS,Old,5
iOS,Old,5
iOS,Old,4
iOS,Old,4
iOS,Old,6
iOS,Old,5
iOS,Old,5
iOS,Old,5
iOS,Old,4
iOS,Old,5
iOS,Old,4
iOS,Old,6
iOS,Old,7
iOS,Old,4
iOS,Old,4
iOS,Old,4
iOS,Old,6
iOS,Old,5
iOS,Old,6
iOS,Old,7
iOS,Old,5
iOS,Old,6
iOS,Old,4
iOS,Old,7
iOS,Old,3
iOS,Old,4
iOS,Old,5
iOS,Old,6
iOS,Old,6
iOS,Old,6
iOS,Old,5
iOS,Old,5
iOS,Old,6
iOS,Old,4
iOS,Old,5
iOS,Old,6
iOS,Old,6
iOS,Old,6
iOS,Old,5
iOS,Old,3
iOS,Old,5
iOS,Old,4
iOS,Old,4
iOS,Old,5
iOS,Old,4
iOS,Old,6
iOS,Old,5
iOS,Old,4
iOS,Old,5
iOS,Old,5
iOS,Old,4
iOS,Old,6
iOS,Old,8
iOS,Old,5
iOS,Old,4
iOS,Old,4
iOS,Old,4
iOS,Old,6
iOS,Old,6
iOS,Old,4
iOS,Old,6
iOS,Old,5
iOS,Old,3
iOS,Old,5
iOS,Old,5
iOS,Old,6
iOS,Old,4
iOS,Old,5
iOS,Old,6
iOS,Old,4
iOS,Old,6
iOS,Old,3
iOS,Old,4
iOS,Old,4
iOS,Old,3
iOS,Old,4
iOS,Old,6
iOS,Old,5
iOS,Old,6
iOS,Old,4
iOS,Old,4
iOS,Old,5
iOS,Old,6
iOS,Old,6
iOS,Old,6
iOS,Old,6
iOS,Old,5
iOS,Old,6
iOS,Old,5
iOS,Old,5
iOS,Old,5
iOS,Old,5
iOS,Old,4
iOS,Old,5
iOS,Old,3
iOS,Old,5
iOS,Old,4
iOS,Old,6
iOS,Old,5
iOS,Old,6
iOS,Old,4
iOS,Old,4
iOS,Old,5
iOS,Old,6
iOS,Old,5
iOS,Old,5
iOS,Old,6
iOS,Old,3
iOS,Old,6
iOS,Old,6
iOS,Old,4
iOS,Old,4
iOS,Old,6
iOS,Old,5
iOS,Old,6
iOS,Old,6
iOS,Old,4
iOS,Old,5
iOS,Old,6
iOS,Old,5
iOS,Old,5
iOS,Old,7
iOS,Old,4
iOS,Old,5
iOS,Old,5
iOS,Old,5
iOS,Old,5
iOS,Old,5
iOS,Old,7
iOS,Old,5
iOS,Old,5
iOS,Old,4
iOS,Old,6
iOS,Old,4
iOS,Old,4
iOS,Old,4
iOS,Old,5
iOS,Old,5
iOS,Old,4
iOS,Old,4
iOS,Old,6
iOS,Old,4
iOS,Old,6
iOS,Old,5
iOS,Old,5
iOS,Old,5
iOS,Old,4
iOS,Old,5
iOS,Old,7
iOS,Old,4
iOS,Old,5
iOS,Old,4
iOS,Old,4
iOS,Old,6
iOS,Old,5
iOS,Old,3
iOS,Old,5
iOS,Old,4
iOS,Old,5
iOS,Old,4
iOS,Old,4
iOS,Old,6
iOS,Old,6
iOS,Old,5
iOS,Old,3
iOS,Old,5
iOS,Old,4
iOS,Old,5
iOS,Old,5
iOS,Old,7
iOS,Old,4
iOS,Old,6
iOS,Old,5
iOS,Old,6
iOS,Old,6
iOS,Old,4
iOS,Old,6
iOS,Old,5
iOS,Old,7
iOS,Old,6
iOS,Old,5
iOS,Old,5
iOS,Old,7
iOS,Old,5
iOS,Old,4
iOS,Old,6
iOS,Old,6
iOS,Old,5
iOS,Old,5
iOS,Old,3
iOS,Old,6
iOS,Old,6
iOS,Old,6
iOS,Old,5
iOS,Old,5
iOS,Old,5
iOS,Old,5
iOS,Old,4
iOS,Old,5
iOS,Old,4
iOS,Old,4
iOS,Old,5
iOS,Old,5
iOS,Old,5
iOS,Old,5
iOS,Old,6
iOS,Old,6
iOS,Old,6
iOS,Old,6
iOS,Old,6
iOS,Old,5
iOS,Old,4
iOS,Old,5
iOS,Old,6
iOS,Old,6
iOS,Old,5
iOS,Old,6
iOS,Old,5
iOS,Old,4
iOS,Old,5
iOS,Old,5
iOS,Old,4
iOS,Old,5
iOS,Old,4
iOS,Old,4
iOS,Old,5
iOS,Old,7
iOS,Old,6
iOS,Old,5
iOS,Old,4
iOS,Old,8
iOS,Old,6
iOS,Old,5
iOS,Old,5
iOS,Old,7
iOS,Old,5
iOS,Old,6
iOS,Old,4
iOS,Old,6
iOS,Old,6
iOS,Old,5
iOS,Old,4
iOS,Old,6
iOS,Old,6
iOS,Old,4
iOS,Old,4
iOS,Old,5
iOS,Old,6
iOS,Old,5
iOS,Old,5
iOS,Old,7
iOS,Old,5
iOS,Old,3
iOS,Old,6
iOS,Old,6
iOS,Old,5
iOS,Old,5
iOS,Old,6
iOS,Old,6
iOS,Old,6
iOS,Old,5
iOS,Old,3
iOS,Old,8
iOS,Old,5
iOS,Old,4
iOS,Old,4
iOS,Old,4
iOS,Old,4
iOS,Old,4
iOS,Old,5
iOS,Old,3
iOS,Old,6
iOS,Old,6
iOS,Old,4
iOS,Old,3
iOS,Old,5
iOS,Old,6
iOS,Old,7
iOS,Old,6
iOS,Old,6
iOS,Old,6
iOS,Old,4
iOS,Old,6
iOS,Old,5
iOS,Old,5
iOS,Old,6
iOS,Old,5
iOS,Old,4
iOS,Old,4
iOS,Old,5
iOS,Old,3
iOS,Old,5
iOS,Old,4
iOS,Old,4
iOS,Old,6
iOS,Old,5
iOS,Old,5
iOS,Old,5
iOS,Old,5
iOS,Old,5
iOS,Old,5
iOS,Old,6
iOS,Old,6
iOS,Old,2
iOS,Old,5
iOS,Old,4
iOS,Old,5
iOS,Old,5
iOS,Old,5
iOS,Old,5
iOS,Old,6
iOS,Old,5
iOS,Old,7
iOS,Old,5
iOS,Old,5
iOS,Old,6
iOS,Old,4
iOS,Old,5
iOS,Old,6
iOS,Old,5
iOS,Old,5
iOS,Old,6
iOS,Old,7
iOS,Old,6
iOS,Old,4
iOS,Old,5
iOS,Old,4
iOS,Old,4
iOS,Old,4
iOS,Old,4
iOS,Old,5
iOS,Old,5
iOS,Old,5
iOS,Old,6
iOS,Old,6
iOS,Old,5
iOS,Old,4
iOS,Old,5
iOS,Old,3
iOS,Old,6
iOS,Old,6
iOS,Old,5
iOS,Old,6
iOS,Old,6
iOS,Old,6
iOS,Old,4
iOS,Old,5
iOS,Old,5
iOS,Old,4
iOS,Old,7
iOS,Old,5
iOS,Old,3
iOS,Old,7
iOS,Old,5
iOS,Old,4
iOS,Old,5
iOS,Old,5
iOS,Old,5
iOS,Old,5
iOS,Old,5
iOS,Old,6
iOS,Old,5
iOS,Old,6
iOS,Old,7
iOS,Old,6
iOS,Old,6
iOS,Old,5
iOS,Old,6
iOS,Old,3
iOS,Old,5
iOS,Old,6
iOS,Old,5
iOS,Old,5
iOS,Old,5
iOS,Old,3
iOS,Old,5
iOS,Old,6
iOS,Old,5
iOS,Old,6
iOS,Old,4
iOS,Old,4
iOS,Old,4
iOS,Old,5
iOS,Old,5
iOS,Old,5
iOS,Old,5
iOS,Old,5
iOS,Old,6
iOS,Old,5
iOS,Old,6
iOS,Old,5
iOS,Old,3
iOS,Old,5
iOS,Old,5
iOS,Old,5
iOS,Old,6
iOS,Old,5
iOS,Old,5
iOS,Old,5
iOS,Old,4
iOS,Old,4
iOS,Old,6
iOS,Old,7
iOS,Old,4
iOS,Old,6
iOS,Old,5
iOS,Old,6
iOS,Old,6
iOS,Old,6
iOS,Old,4
iOS,Old,5
iOS,Old,7
iOS,Old,5
iOS,Old,4
iOS,Old,4
iOS,Old,5
iOS,Old,7
iOS,Old,5
iOS,Old,5
iOS,Old,5
iOS,Old,7
iOS,Old,6
iOS,Old,5
iOS,Old,4
iOS,Old,4
iOS,Old,5
iOS,Old,7
iOS,Old,5
iOS,Old,6
iOS,Old,4
iOS,Old,4
iOS,Old,4
iOS,Old,5
iOS,Old,6
iOS,Old,4
iOS,Old,5
iOS,Old,4
iOS,Old,5
iOS,Old,4
iOS,Old,4
iOS,Old,7
iOS,Old,5
iOS,Old,5
iOS,Old,7
iOS,Old,6
iOS,Old,6
iOS,Old,4
iOS,Old,4
iOS,Old,6
iOS,Old,6
iOS,Old,5
iOS,Old,4
iOS,Old,4
iOS,Old,3
iOS,Old,5
iOS,Old,5
iOS,Old,5
iOS,Old,7
iOS,Old,5
iOS,Old,4
iOS,Old,4
iOS,Old,6
iOS,Old,6
iOS,Old,4
iOS,Old,5
iOS,Old,5
iOS,Old,5
iOS,Old,6
iOS,Old,5
iOS,Old,4
iOS,Old,4
iOS,Old,4
iOS,Old,6
iOS,Old,6
iOS,Old,5
iOS,Old,7
iOS,Old,5
iOS,Old,5
iOS,Old,4
iOS,Old,6
iOS,Old,4
iOS,Old,5
iOS,Old,7
iOS,Old,6
iOS,Old,6
iOS,Old,5
iOS,Old,4
iOS,Old,4
iOS,Old,5
iOS,Old,7
iOS,Old,5
iOS,Old,5
iOS,Old,7
iOS,Old,5
iOS,Old,6
iOS,Old,5
iOS,Old,4
iOS,Old,7
iOS,Old,6
iOS,Old,6
iOS,Old,3
iOS,Old,4
iOS,Old,4
iOS,Old,6
iOS,Old,3
iOS,Old,6
iOS,Old,8
iOS,Old,6
iOS,Old,4
iOS,Old,5
iOS,Old,5
iOS,Old,6
iOS,Old,5
iOS,Old,6
iOS,Old,6
iOS,Old,8
iOS,Old,4
iOS,Old,5
iOS,Old,3
iOS,Old,3
iOS,Old,5
iOS,Old,6
iOS,Old,4
iOS,Old,6
iOS,Old,4
iOS,Old,4
iOS,Old,6
iOS,Old,5
iOS,Old,3
iOS,Old,5
iOS,Old,6
iOS,Old,6
iOS,Old,5
iOS,Old,5
iOS,Old,5
iOS,Old,5
iOS,Old,5
iOS,Old,5
iOS,Old,4
iOS,Old,3
iOS,Old,6
iOS,Old,4
iOS,Old,5
iOS,Old,4
iOS,Old,5
iOS,Old,5
iOS,Old,6
iOS,Old,5
iOS,Old,4
iOS,Old,4
iOS,Old,5
iOS,Old,7
iOS,Old,4
iOS,Old,4
iOS,Old,4
iOS,Old,4
iOS,Old,6
iOS,Old,5
iOS,Old,6
iOS,Old,5
iOS,Old,5
iOS,Old,6
iOS,Old,5
iOS,Old,4
iOS,Old,3
iOS,Old,6
iOS,Old,4
iOS,Old,7
iOS,Old,5
iOS,Old,5
iOS,Old,5
iOS,Old,6
iOS,Old,4
iOS,Old,6
iOS,Old,5
iOS,Old,4
iOS,Old,8
iOS,Old,7
iOS,Old,7
iOS,Old,4
iOS,Old,4
iOS,Old,5
iOS,Old,5
iOS,Old,6
iOS,Old,4
iOS,Old,4
iOS,Old,5
iOS,Old,5
iOS,Old,4
iOS,Old,5
iOS,Old,3
iOS,Old,5
iOS,Old,6
iOS,Old,5
iOS,Old,4
iOS,Old,5
iOS,Old,6
iOS,Old,6
iOS,Old,5
iOS,Old,5
iOS,Old,6
iOS,Old,5
iOS,Old,5
iOS,Old,5
iOS,Old,6
iOS,Old,6
iOS,Old,5
iOS,Old,5
iOS,Old,6
iOS,Old,6
iOS,Old,5
iOS,Old,5
iOS,Old,7
iOS,Old,4
iOS,Old,5
iOS,Old,5
iOS,Old,6
iOS,Old,7
iOS,Old,5
iOS,Old,6
iOS,Old,4
iOS,Old,4
iOS,Old,6
iOS,Old,7
iOS,Old,6
iOS,Old,5
iOS,Old,5
iOS,Old,3
iOS,Old,6
iOS,Old,5
iOS,Old,5
iOS,Old,6
iOS,Old,8
iOS,Old,6
iOS,Old,4
iOS,Old,6
iOS,Old,3
iOS,Old,7
iOS,Old,5
iOS,Old,6
iOS,Old,6
iOS,Old,7
iOS,Old,5
iOS,Old,5
iOS,Old,5
iOS,Old,6
iOS,Old,6
iOS,Old,4
iOS,Old,3
iOS,Old,5
iOS,Old,4
iOS,Old,3
iOS,Old,5
iOS,Old,6
iOS,Old,4
iOS,Old,4
iOS,Old,6
iOS,Old,4
iOS,Old,5
iOS,Old,7
iOS,Old,4
iOS,Old,6
iOS,Old,5
iOS,Old,5
iOS,Old,7
iOS,Old,4
iOS,Old,5
iOS,Old,4
iOS,Old,7
iOS,Old,3
iOS,Old,4
iOS,Old,3
iOS,Old,4
iOS,Old,5
iOS,Old,6
iOS,Old,6
iOS,Old,7
iOS,Old,5
iOS,Old,4
iOS,Old,7
iOS,Old,5
iOS,Old,6
iOS,Old,4
iOS,Old,5
iOS,Old,4
iOS,Old,6
iOS,Old,6
iOS,Old,5
iOS,Old,5
iOS,Old,6
iOS,Old,6
iOS,Old,5
iOS,Old,7
iOS,Old,4
iOS,Old,6
iOS,Old,4
iOS,Old,5
iOS,Old,6
iOS,Old,6
iOS,Old,3
iOS,Old,4
